,n,xray_native_5_0+xray_native_5_1_mean,xray_native_5_0+xray_native_5_1_std,ff_mean,ff_std,rmsd_mean,rmsd_std,xray_native_5_0+xray_native_5_1_50,xray_native_5_0+xray_native_5_1_25,xray_native_5_0+xray_native_5_1_75,ff_50,ff_25,ff_75,rmsd_50,rmsd_25,rmsd_75
748,749,8.655212664386855,0.009341008372573126,13217.902000424368,850.0218072560187,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
749,750,8.655202129332658,0.00934147715578556,13215.368888105695,849.4675925213576,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
750,751,8.655202129332658,0.00934147715578556,13215.368888105695,849.4675925213576,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
751,752,8.655120886506657,0.009153462750532254,13210.1994416184,844.9938818711437,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
752,753,8.655039643680658,0.008960768070045456,13205.029995131108,840.4645642151294,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,13639.314222477928,,,
753,754,8.655005985612638,0.01081073576216016,13142.130466569623,763.8621682651954,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
754,755,8.65499824738181,0.008953587789908247,13195.53219576925,834.5836127253775,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,13507.14312333955,,,
755,756,8.654983188718463,0.008945685312910111,13192.367177204078,830.1811210112277,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,13507.14312333955,,,
756,757,8.654944325059134,0.010660774467910139,13140.757944893998,767.5724310879538,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
757,758,8.654977921191362,0.008945796495765185,13191.10062104474,829.8594304093497,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,13507.14312333955,,,
758,759,8.65490819628739,0.010654313272525124,13132.526701691477,760.776758260291,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
759,760,8.654972653664265,0.008945904575613926,13189.834064885405,829.5356812495727,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,13507.14312333955,,,
760,761,8.654967386137164,0.008946009552568796,13188.567508726066,829.2098711207225,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,13507.14312333955,,,
761,762,8.654967386137164,0.008946009552568796,13188.567508726066,829.2098711207225,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,13507.14312333955,,,
762,763,8.654952327473817,0.008938048381077746,13185.402490160895,824.7519691944823,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,13459.07651226508,,,
763,764,8.654876352174915,0.008738989691071095,13181.49959983294,820.2969030801383,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
764,765,8.654677096673456,0.00949689857808478,13120.785397908257,746.1858616998836,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
765,766,8.654677096673456,0.00949689857808478,13120.785397908257,746.1858616998836,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
766,767,8.654571836894858,0.0088612521460716,13117.983929405022,737.4349753250556,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
767,768,8.654571836894858,0.0088612521460716,13117.983929405022,737.4349753250556,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
768,769,8.654795047413126,0.008705591546765337,13163.773300934901,800.438205864128,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
769,770,8.65478525627688,0.008697117439029041,13161.874838529067,796.1045367538303,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
770,771,8.654775465140629,0.008688624032878626,13159.976376123233,791.7425952631733,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
771,772,8.654516187786404,0.008666271517886043,13118.512613801577,737.9031476446282,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
772,773,8.65476567400438,0.008680111271664143,13158.0779137174,787.3519115040531,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
773,774,8.65445000362375,0.008466017450136176,13116.508185879455,737.3930269324572,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
774,775,8.654429677433303,0.008456459346794298,13112.076611154944,731.5633548562183,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
775,776,8.654414618769955,0.008447078328221978,13108.911592589771,726.1732247011439,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
776,777,8.654398816188657,0.008446358016002119,13105.11192411176,724.6251871451192,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
777,778,8.654719010178436,0.008671348252619442,13147.313558196207,780.0867487576592,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
778,779,8.654186701404694,0.006871118830613294,13100.44264268185,720.3791115854443,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
779,780,8.654135575905388,0.006626105931903184,13101.6032333249,725.2894126693415,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
780,781,8.654135575905388,0.006626105931903184,13101.6032333249,725.2894126693415,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
781,782,8.65468362532464,0.008653958565334647,13139.716964906527,769.7937668368048,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
782,783,8.654678357797541,0.00865389115715976,13138.450408747189,769.3601595581337,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
783,784,8.654100191051592,0.00660020519985724,13094.006640035219,713.7207818953901,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
784,785,8.654079864861146,0.006586861254366271,13089.575065310712,707.5552175947753,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
785,786,8.654079864861146,0.006586861254366271,13089.575065310712,707.5552175947753,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
786,787,8.654079864861146,0.006586861254366271,13089.575065310712,707.5552175947753,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
787,788,8.654072150673267,0.006512831943780722,13089.639154125476,707.5901337256489,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
788,789,8.654066883146168,0.006512247793103081,13088.372597966138,707.0286813708622,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
789,790,8.654056348091968,0.006511066550068139,13085.839485647464,705.8976194635228,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
790,791,8.65405108056487,0.0065104694553627315,13084.572929488128,705.3279968301117,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
791,792,8.654040545510671,0.006509262313638192,13082.039817169454,704.1805351055717,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
792,793,8.654040545510671,0.006509262313638192,13082.039817169454,704.1805351055717,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
793,794,8.654040545510671,0.006509262313638192,13082.039817169454,704.1805351055717,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
794,795,8.654035277983573,0.006508652264216828,13080.773261010116,703.6026826147345,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
795,796,8.653889524638178,0.005104474915641024,13112.539243658619,743.2988963915739,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
796,797,8.653908921103316,0.005935323642228047,13078.66561123805,698.9044595859106,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
797,798,8.65385779560401,0.005647359494593453,13079.826201881102,704.0004685996538,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
798,799,8.653852528076913,0.005646485846059272,13078.559645721763,703.418482422418,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
799,800,8.653841993022713,0.0056447233967523176,13076.02653340309,702.2462101544446,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
800,801,8.653841993022713,0.0056447233967523176,13076.02653340309,702.2462101544446,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
801,802,8.65377816448548,0.004691486089699721,13101.03976004098,726.6740474608669,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
802,803,8.653805864250968,0.005625435936373144,13067.795290200567,694.0446229439418,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
803,804,8.65378553806052,0.005608707239024043,13063.363715476058,687.5337482355146,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
804,805,8.65378027053342,0.0056077596956821026,13062.09715931672,686.9074575665874,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
805,806,8.653736768186636,0.004666580171473719,13091.541960679124,718.4907357820402,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
806,807,8.65378027053342,0.0056077596956821026,13062.09715931672,686.9074575665874,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
807,808,8.653769735479221,0.005605849279666551,13059.564046998046,685.646141146582,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
808,809,8.653708818843668,0.005282742212002528,13058.826175235261,685.5611053937376,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
809,810,8.65371043055114,0.004660547838056549,13085.209179882435,715.716248875083,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
810,811,8.653705163024041,0.004659322568847051,13083.942623723098,715.1533305638951,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
811,812,8.65360650590927,0.00491303437320105,13048.590504110618,676.190961339012,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
812,813,8.65369989549694,0.004658091020647611,13082.676067563762,714.5877239362807,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
813,814,8.653561329919226,0.00485658869912342,13039.095448415103,657.568501534277,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
814,815,8.653561329919226,0.00485658869912342,13039.095448415103,657.568501534277,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
815,816,8.653679569306492,0.004637409998407392,13078.244492839252,708.358822970039,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
816,817,8.65354552733793,0.004852557769975476,13035.29577993709,655.4539551926756,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
817,818,8.65354552733793,0.004852557769975476,13035.29577993709,655.4539551926756,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
818,819,8.653674301779393,0.004636143550214742,13076.977936679914,707.7775901070663,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
819,820,8.653540259810828,0.0048512019434789975,13034.029223777752,654.7426887276143,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
820,821,8.653643440534749,0.00461264158622646,13070.01324963673,700.2549065645181,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
821,822,8.653643440534749,0.00461264158622646,13070.01324963673,700.2549065645181,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
822,823,8.653643440534749,0.00461264158622646,13070.01324963673,700.2549065645181,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
823,824,8.653520677538332,0.004815587245239144,13030.232298966084,643.3177653212265,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
824,825,8.653608055680952,0.004571549298228178,13062.41665634705,687.9168583706881,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
825,826,8.653489816293686,0.004791975983946839,13023.2676119229,634.5190515762242,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
826,827,8.653602788153854,0.004570182174823932,13061.150100187711,687.2891715437311,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
827,828,8.653581718045457,0.0045646488007331934,13056.083875550361,684.7492440257648,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
828,829,8.65346949010324,0.004770980313061983,13018.83603719839,627.0761418451319,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
829,830,8.653566659382108,0.004544437039200675,13052.918856985189,678.7265290253673,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
830,831,8.65345895504904,0.004768048061009284,13016.302924879717,625.5190586363188,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
831,832,8.653535798137462,0.0045197233799573345,13045.954169942006,670.6283548967319,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
832,833,8.653515471947014,0.00449766472957494,13041.522595217497,663.7420625543398,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
833,834,8.653505680810765,0.004478443769140739,13039.624132811661,658.1568664833281,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
834,835,8.653505680810765,0.004478443769140739,13039.624132811661,658.1568664833281,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
835,836,8.653485354620317,0.004456043406504091,13035.192558087152,651.0956089902938,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
836,837,8.653485354620317,0.004456043406504091,13035.192558087152,651.0956089902938,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
837,838,8.653449969766523,0.004412225711571752,13027.59596479747,637.3924416290347,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
838,839,8.653444702239424,0.004410620411135612,13026.329408638132,636.6456794903931,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
839,840,8.653444702239424,0.004410620411135612,13026.329408638132,636.6456794903931,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
840,841,8.653434167185225,0.004407389169635247,13023.796296319459,635.1419442633901,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
841,842,8.65341836460393,0.004402490591952459,13019.996627841447,632.8606316705526,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
842,843,8.653402562022631,0.004397529771211372,13016.196959363435,630.5481693837011,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
843,844,8.653396176372043,0.004624431281300625,13010.367907183718,631.6984635835258,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
844,845,8.653336526449499,0.0038907049420208676,13013.892962678032,627.2281214266854,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
845,846,8.653370582654498,0.00460063399261869,13004.669776299872,623.3236783786482,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
846,847,8.653321467786151,0.003866017299455726,13010.72794411286,620.4322850016515,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
847,848,8.653321467786151,0.003866017299455726,13010.72794411286,620.4322850016515,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
848,849,8.653321467786151,0.003866017299455726,13010.72794411286,620.4322850016515,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
849,850,8.65330566520485,0.003859970465751044,13006.928275634848,618.0163421919068,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
850,851,8.653295130150653,0.003855897995613017,13004.395163316174,616.3874405494856,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
851,852,8.653279327569354,0.0038497271570982206,13000.595494838162,613.9163875283804,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
852,853,8.653240229341773,0.004016812069753064,12990.066619265483,604.2190168873417,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
853,854,8.653258257460957,0.003841382830166778,12995.529270200812,610.569313249062,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
854,855,8.653258257460957,0.003841382830166778,12995.529270200812,610.569313249062,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
855,856,8.653214635624225,0.003988391296474131,12984.368488381637,595.2635724707751,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
856,857,8.653242454879658,0.003835036702832704,12991.7296017228,608.0192146478452,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
857,858,8.653222128689213,0.003807449277213554,12987.29802699829,600.014916599112,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
858,859,8.653117738806447,0.0033811166944672476,12975.099804653051,581.4653127673291,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
859,860,8.653112471279348,0.0033785036202001128,12973.833248493713,580.5321075096749,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
860,861,8.653167161562921,0.0037055808442612113,12975.904508896943,571.3064535442728,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
861,862,8.653112471279348,0.0033785036202001128,12973.833248493713,580.5321075096749,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
862,863,8.65316189403582,0.003703267027217173,12974.637952737605,570.3584137764467,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
863,864,8.65316189403582,0.003703267027217173,12974.637952737605,570.3584137764467,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
864,865,8.65316189403582,0.003703267027217173,12974.637952737605,570.3584137764467,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
865,866,8.653146835372473,0.003676606047327447,12971.472934172434,562.6556126610942,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
866,867,8.653051492708006,0.0032807690894889837,12960.538524320187,554.450579262009,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
867,868,8.653146835372473,0.003676606047327447,12971.472934172434,562.6556126610942,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
868,869,8.653043778520127,0.0031269503434190613,12960.602613134954,554.5100502625868,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
869,870,8.653043778520127,0.0031269503434190613,12960.602613134954,554.5100502625868,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
870,871,8.653043778520127,0.0031269503434190613,12960.602613134954,554.5100502625868,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
871,872,8.653115974127827,0.003642459453772771,12964.508247129252,551.832888582257,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
872,873,8.653007649748382,0.003082656107882764,12952.371369932434,542.3370078513034,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
873,874,8.652987323557934,0.00304670096634277,12947.939795207923,533.0207565894173,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
874,875,8.652966997367486,0.003010179158974563,12943.508220483414,523.5012379317999,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
875,876,8.653035413283986,0.0035005445637763632,12947.416598144056,509.1270725765928,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
876,877,8.653025622147737,0.0034744614225982297,12945.518135738223,501.46784336631276,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
877,878,8.65294667117704,0.0029730698027290643,12939.076645758905,513.7671530645196,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
878,879,8.65302035462064,0.00347177884278814,12944.251579578886,500.31058567508114,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
879,880,8.652936880040793,0.0029420190709643955,12937.17818335307,506.1468594152608,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
880,881,8.652931612513692,0.0029386914549029758,12935.911627193735,504.97940697407614,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
881,882,8.652921077459494,0.0029319965028069923,12933.378514875058,502.62679278444455,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
882,883,8.652915809932393,0.0029286290759711333,12932.11195871572,501.4415479492164,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
883,884,8.652884948687747,0.0028831731901683196,12925.147271672538,488.7059961982995,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
884,885,8.65287441363355,0.0028761780991425233,12922.614159353861,486.2185798937685,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
885,886,8.65287441363355,0.0028761780991425233,12922.614159353861,486.2185798937685,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
886,887,8.65286914610645,0.00287265967775557,12921.347603194523,484.96512585676606,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
887,888,8.652863878579351,0.0028691272709196573,12920.081047035188,483.7051073036294,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
888,889,8.652863878579351,0.0028691272709196573,12920.081047035188,483.7051073036294,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
889,890,8.652863878579351,0.0028691272709196573,12920.081047035188,483.7051073036294,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
890,891,8.653005951387174,0.003655422968040533,12938.844786459293,527.3986252419564,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
891,892,8.652863878579351,0.0028691272709196573,12920.081047035188,483.7051073036294,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
892,893,8.652858611052253,0.0028655808269151197,12918.814490875851,482.4384727993329,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
893,894,8.652935181679581,0.0035375958255115963,12923.65159987993,489.68714431252477,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
894,895,8.652833017334705,0.0028221455214489646,12913.116359992006,470.31156957136784,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
895,896,8.652827749807606,0.002818482286301993,12911.849803832667,468.9899565486192,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
896,897,8.652822482280506,0.0028148044263284575,12910.58324767333,467.66117850988934,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
897,898,8.65279688856296,0.002770239427914203,12904.885116789485,455.037652199002,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
898,899,8.65279688856296,0.002770239427914203,12904.885116789485,455.037652199002,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
899,900,8.65279688856296,0.002770239427914203,12904.885116789485,455.037652199002,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
900,901,8.65279688856296,0.002770239427914203,12904.885116789485,455.037652199002,,,8.652157971680882,8.652157971680882,8.652157971680882,12769.271360556124,12769.271360556124,12769.271360556124,,,
