,r_free_0_min_0,r_free_0_min_0_xray_0,r_free_0_min_0_r_work_0,r_free_0_min_0_pdb,r_free_0_min_0_occ_0,r_free_0_min_0_occ_1,r_free_0_min_0_occ_2,r_free_0_min_0_occ_3
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_2/log.csv,0.276751638762214,5.4572280221985645,0.2221897811347473,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_2/pdbs/229.pdb,0.3848378175293944,0.3849471860259195,0.0,0.2302149964446861
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_1/log.csv,0.2842992363916468,5.386763860182723,0.207020905597835,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_1/pdbs/1654.pdb,0.3258032511362159,0.1374573420320533,0.3303235570486599,0.2064158497830709
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_4/log.csv,0.2841787031837923,5.56237349599479,0.2359625091781697,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_4/pdbs/23.pdb,0.2965891756809344,0.3561726969234277,0.2221429161935562,0.1250952112020816
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_3/log.csv,0.2806257708680741,5.441062657606886,0.2190752949070868,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_3/pdbs/261.pdb,0.3018383739834914,0.1002612951614907,0.3354129281854993,0.2624874026695185
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_9/log.csv,0.2846288137775847,5.532209277048359,0.2337405350014439,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_9/pdbs/46.pdb,0.358698908244115,0.0812280821902145,0.3664785570298912,0.1935944525357792
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_5/log.csv,0.2867128553005656,5.579778047583585,0.2385127530078512,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_5/pdbs/17.pdb,0.1186811136969748,0.3199027055060057,0.3435054911313297,0.2179106896656897
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_6/log.csv,0.2843625661159713,5.575457779309343,0.2359495657539774,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_6/pdbs/23.pdb,0.3822252269579249,0.320532879928348,0.1086209363534054,0.1886209567603215
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_10/log.csv,0.2860354592168351,5.526095566503839,0.2353841376502406,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_10/pdbs/69.pdb,0.4115117670620555,0.2094902773259103,0.3167100151430175,0.0622879404690166
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_12/log.csv,0.2802502965534075,5.545605168623304,0.2355864716818424,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_12/pdbs/31.pdb,0.2603478217237834,0.3667244910572567,0.161583487778638,0.2113441994403218
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_15/log.csv,0.2797342861731516,5.5740059366395664,0.231571882919129,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_15/pdbs/33.pdb,0.6366595379468256,0.3633404620531743,0.0,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_11/log.csv,0.2820368941184001,5.405776002354176,0.219615644784387,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_11/pdbs/458.pdb,0.3184360001024709,0.3279266250684137,0.1076176401313843,0.246019734697731
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_0/log.csv,0.2806187387030476,5.516017534776011,0.2354762597630676,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_0/pdbs/53.pdb,0.2165345911031217,0.3096263305729679,0.3912620788396399,0.0825769994842703
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_7/log.csv,0.2833749091762375,5.579394000146892,0.2358594467215002,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_7/pdbs/22.pdb,0.1139974620399238,0.380337509674087,0.1438839942174097,0.3617810340685795
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_8/log.csv,0.2804963840398093,5.446873188874929,0.2148204868752519,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_8/pdbs/1027.pdb,0.2649895369094958,0.0,0.3388401809054955,0.3961702821850087
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_26/log.csv,0.2800436203026608,5.581880324071671,0.2385754501542996,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_26/pdbs/19.pdb,0.3014986271210993,0.2639018731507602,0.0811691229123702,0.3534303768157702
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_21/log.csv,0.2799223613302143,5.445863546411799,0.2118771856978261,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_21/pdbs/1658.pdb,0.310644023585339,0.2755620579115724,0.0,0.4137939185030886
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_22/log.csv,0.2852713406794818,5.4307753067694176,0.221173617511438,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_22/pdbs/267.pdb,0.1782904708432785,0.3240435125782253,0.3624745436890375,0.1351914728894587
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_24/log.csv,0.2839380805665776,5.379312860699788,0.2084671680699168,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_24/pdbs/623.pdb,0.2904780202119835,0.1959310164366409,0.2422619779502739,0.2713289854011015
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_16/log.csv,0.2803662630078909,5.528105370381324,0.2341550283638489,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_16/pdbs/50.pdb,0.0625935558859967,0.2662148965822568,0.2863679515244203,0.3848235960073261
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_25/log.csv,0.2732236087003762,5.403306411898981,0.2126754926490345,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_25/pdbs/476.pdb,0.3597668213894467,0.118416486783021,0.2152600642408737,0.3065566275866585
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_23/log.csv,0.2810354790174393,5.438645481197052,0.2186927720603965,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_23/pdbs/253.pdb,0.0,0.308327250460303,0.3611599760127948,0.330512773526902
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_20/log.csv,0.2782463918121702,5.568116182277814,0.2354360344465533,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_20/pdbs/48.pdb,0.3447151390176146,0.0791908552886412,0.5760940056937441,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_19/log.csv,0.2754261363715857,5.38566537982709,0.2079250903159571,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_19/pdbs/676.pdb,0.290780891797985,0.1527226264039245,0.3385896153399663,0.2179068664581239
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_14/log.csv,0.2827820742877985,5.579576916258747,0.2380048915271699,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_14/pdbs/19.pdb,0.1019854903030088,0.3570017633314546,0.3475305559763512,0.1934821903891853
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_13/log.csv,0.2763915802292319,5.400323744385748,0.2107278806782021,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_13/pdbs/458.pdb,0.3476744253070264,0.2245196036747281,0.2687119722603862,0.1590939987578592
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_27/log.csv,0.2848473571188623,5.6052653044496505,0.2440079376789281,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_27/pdbs/16.pdb,0.2946816550334484,0.2440723575768657,0.1420629676247612,0.3191830197649246
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_28/log.csv,0.2888223765575737,5.409673668832819,0.2087798415216274,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_28/pdbs/1214.pdb,0.3118368976344878,0.1603270625941297,0.2805093351614174,0.2473267046099649
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_29/log.csv,0.2853465595444007,5.417279997174394,0.2161676596319487,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_29/pdbs/255.pdb,0.1766923477838106,0.2027908086889042,0.3043100010506689,0.3162068424766162
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_30/log.csv,0.2816172921293543,5.380189279778075,0.2033988974275316,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_30/pdbs/1237.pdb,0.2250383039226863,0.2638039123860987,0.2711248409761295,0.2400329427150854
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_46/log.csv,0.2900039203484899,5.514402017180006,0.2351374082209144,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_46/pdbs/44.pdb,0.2797696424718796,0.2957815209882336,0.2379113983982996,0.1865374381415871
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_36/log.csv,0.2830745178568097,5.3998560340679305,0.2094919271261525,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_36/pdbs/841.pdb,0.3514705788005913,0.2112310327510732,0.1757492311343462,0.2615491573139891
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_47/log.csv,0.283600613309886,5.395165706913399,0.2133168490635907,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_47/pdbs/522.pdb,0.1864647639117533,0.1785956719426087,0.3437768664279563,0.2911626977176815
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_44/log.csv,0.2792823091061704,5.458105796522555,0.2193200806084912,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_44/pdbs/227.pdb,0.0,0.4065383407389427,0.3608656387943127,0.2325960204667445
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_41/log.csv,0.2863842323749956,5.570153500692649,0.2335914755376357,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_41/pdbs/23.pdb,0.0793951530738355,0.4105676298361983,0.3470264728916407,0.1630107441983254
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_31/log.csv,0.278719466847517,5.591257227399885,0.2318613472416817,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_31/pdbs/19.pdb,0.5328152468044349,0.0,0.2392217027286504,0.2279630504669147
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_42/log.csv,0.2892563243507099,5.402735838526288,0.2125702512766397,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_42/pdbs/826.pdb,0.2284462902033095,0.3774617135639968,0.2511196217602245,0.142972374472469
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_37/log.csv,0.2775013288034562,5.374929894951928,0.2024440691772043,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_37/pdbs/1426.pdb,0.2542000261101523,0.2155368429071109,0.2805083832475783,0.2497547477351583
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_35/log.csv,0.2826204582314821,5.411829392800107,0.2075059932294269,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_35/pdbs/629.pdb,0.2167630906111736,0.2885555692829185,0.2932328102470281,0.2014485298588798
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_18/log.csv,0.2848844411200675,5.422388180031943,0.2146456580363908,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_18/pdbs/443.pdb,0.2223361097315819,0.3333107782654402,0.152692602251523,0.2916605097514548
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_17/log.csv,0.2843056633253997,5.601340669845779,0.2428010202077711,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_17/pdbs/15.pdb,0.1691475007866777,0.2921288968863249,0.1693707475937762,0.3693528547332212
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_73/log.csv,0.2825681195461939,5.528937397676607,0.2321870731795778,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_73/pdbs/40.pdb,0.3571557002399481,0.0869675227873935,0.3466458849952721,0.2092308919773862
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_53/log.csv,0.2815137970024782,5.582459172338496,0.2413728736945085,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_53/pdbs/17.pdb,0.1772495640308507,0.3122918522352013,0.3200463566919345,0.1904122270420133
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_72/log.csv,0.2825962136645334,5.384977201558618,0.2066269661688473,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_72/pdbs/842.pdb,0.1734230358435322,0.2756521090036451,0.2443571407716729,0.3065677143811496
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_70/log.csv,0.28399336519148,5.57750369701115,0.2370453472197318,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_70/pdbs/21.pdb,0.1991804106118747,0.3820143298293472,0.0641197751661555,0.3546854843926225
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_59/log.csv,0.2822161441114315,5.386275566842259,0.2040811709303873,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_59/pdbs/1028.pdb,0.2826347029508779,0.2523101687823099,0.1930908391373212,0.2719642891294909
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_60/log.csv,0.2715423026900262,5.437466032408547,0.214829518888357,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_60/pdbs/1021.pdb,0.0,0.3224921521598758,0.373480758209486,0.3040270896306382
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_63/log.csv,0.2829984480111358,5.58709818606539,0.2403450445625707,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_63/pdbs/18.pdb,0.3293173393078031,0.066939631004408,0.3421704024312749,0.2615726272565139
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_68/log.csv,0.2873668107662897,5.408005388291299,0.2104637018106024,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_68/pdbs/840.pdb,0.1874265504650073,0.1540236053279629,0.3179249788651019,0.3406248653419277
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_56/log.csv,0.2740335645002626,5.431963494455129,0.2154530238663793,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_56/pdbs/270.pdb,0.1485587030251623,0.2387325202224815,0.3055184035129574,0.3071903732393987
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_61/log.csv,0.2833595997461866,5.487893367940581,0.2364933638427137,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_61/pdbs/151.pdb,0.3618739341668884,0.2384595073986655,0.111134792607838,0.288531765826608
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_65/log.csv,0.2839826551345671,5.527500365930963,0.2344524858111809,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_65/pdbs/46.pdb,0.2755435155218507,0.0622229940299468,0.2669586413309234,0.395274849117279
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_52/log.csv,0.2727305465621655,5.409964921534289,0.2124814912291603,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_52/pdbs/229.pdb,0.2858877323786609,0.3018458028338376,0.2355210039589703,0.1767454608285309
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_54/log.csv,0.2789321646093311,5.400496254010945,0.2080778514304321,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_54/pdbs/816.pdb,0.3221185658249091,0.2441907440338387,0.1850027970500437,0.2486878930912084
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_55/log.csv,0.2805777258965463,5.459964105227695,0.2202560504198587,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_55/pdbs/429.pdb,0.2441711466001416,0.3354536466541514,0.4203752067457068,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_62/log.csv,0.2787645338092878,5.418688706509833,0.219750393907677,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_62/pdbs/234.pdb,0.3551389051277103,0.1202798112160029,0.2597249698061596,0.264856313850127
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_74/log.csv,0.2858969569574169,5.602553090975036,0.2431493626603896,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_74/pdbs/15.pdb,0.2630837816746668,0.2962917808009559,0.0654835115494716,0.3751409259749055
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_91/log.csv,0.2814948469837409,5.571982763469114,0.2351827778120359,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_91/pdbs/22.pdb,0.1662064030852548,0.4508216862880964,0.1285954862115963,0.2543764244150523
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_75/log.csv,0.2912083100572489,5.516386650022503,0.233065669114167,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_75/pdbs/41.pdb,0.2587520638910968,0.3335271157191579,0.1703045019799129,0.2374163184098325
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_39/log.csv,0.2769449448537684,5.387199676560677,0.2068146557128126,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_39/pdbs/1026.pdb,0.1636589094735739,0.3014194533488689,0.3195251424958794,0.2153964946816778
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_43/log.csv,0.2815119660711503,5.395550790380527,0.2096819702819667,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_43/pdbs/623.pdb,0.2117983994964345,0.2570832509335185,0.2251820854421983,0.3059362641278486
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_45/log.csv,0.2763415980254592,5.39862613115273,0.2084633954102785,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_45/pdbs/887.pdb,0.2716137562070482,0.2821620109009813,0.2442333872156744,0.201990845676296
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_38/log.csv,0.284680320165851,5.41123350317314,0.2094986436053257,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_38/pdbs/1024.pdb,0.364995437083875,0.209641711687892,0.1742334939806901,0.2511293572475428
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_40/log.csv,0.276318849305691,5.42952894907271,0.2184450716252434,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_40/pdbs/821.pdb,0.2627841817665478,0.4216631473410049,0.0,0.3155526708924472
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_77/log.csv,0.2771702830994088,5.419977190223912,0.2162999781686362,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_77/pdbs/241.pdb,0.2197640293073037,0.2850610806475728,0.2945140363185781,0.2006608537265452
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_86/log.csv,0.2809167687734289,5.568316654956998,0.2322064937541937,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_86/pdbs/19.pdb,0.3347397179858379,0.4391031186234623,0.0,0.2261571633906996
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/log.csv,0.2834426280500686,5.35324345013098,0.2021135332491019,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_89/pdbs/1076.pdb,0.2835994549063962,0.3068777097558327,0.19546026432161,0.214062571016161
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_79/log.csv,0.2826118273921039,5.482434183459925,0.2320865768309244,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_79/pdbs/137.pdb,0.2612981472219602,0.2275591195867406,0.1943835074688917,0.3167592257224073
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_78/log.csv,0.2756557171248978,5.394028729121776,0.2073530608250796,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_78/pdbs/829.pdb,0.1809899928183111,0.2688531464372746,0.3234395686140383,0.2267172921303759
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_76/log.csv,0.2754606064757217,5.435016565412374,0.2122705845781303,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_76/pdbs/1035.pdb,0.3576498450354017,0.0,0.2709491210276898,0.3714010339369086
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_32/log.csv,0.2795248780829857,5.50958233512077,0.2310280825411652,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_32/pdbs/55.pdb,0.2280094503445398,0.3801153551016565,0.3918751945538035,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_34/log.csv,0.2777123230280391,5.520252523735172,0.2320810415253632,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_34/pdbs/44.pdb,0.4142538293938422,0.1947785461302273,0.3909676244759303,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_33/log.csv,0.289652184234748,5.58286443651832,0.238961317572191,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_33/pdbs/23.pdb,0.1381637105857143,0.2936194146450597,0.2545683071466634,0.3136485676225625
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_49/log.csv,0.2735841777635745,5.458514735442129,0.2181060705778775,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_49/pdbs/226.pdb,0.2464167968762737,0.0,0.3306617215480421,0.4229214815756841
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_64/log.csv,0.2824631202641962,5.386940052218692,0.2088981574065712,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_64/pdbs/1436.pdb,0.2346962285544533,0.1441437829735991,0.317790469111132,0.3033695193608156
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_66/log.csv,0.2755550354202395,5.499469315040194,0.2259498667078301,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_66/pdbs/51.pdb,0.3188550120918043,0.0,0.4014503787672696,0.2796946091409261
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_92/log.csv,0.2806146703229659,5.383064763465858,0.2083548163314217,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_92/pdbs/1026.pdb,0.339669427926817,0.2770021270159765,0.1410297526662319,0.2422986923909744
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_48/log.csv,0.2737859283995542,5.481909299277075,0.221209877010951,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_48/pdbs/226.pdb,0.0,0.4561214336350454,0.2350749324703848,0.3088036338945696
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_51/log.csv,0.2804010584782337,5.447017802282626,0.2214006905673142,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_51/pdbs/264.pdb,0.0,0.3732475880225646,0.3602330491919289,0.2665193627855064
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_50/log.csv,0.2838601390137323,5.389806131158815,0.2082482516248983,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_50/pdbs/863.pdb,0.232304748441745,0.2908984768603615,0.2421701271725703,0.2346266475253231
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_69/log.csv,0.2816530472057114,5.417997035681145,0.2154074152330919,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/61_7mhj_4/1018129/output_69/pdbs/622.pdb,0.0867423951108467,0.3661861557594263,0.2366508610937615,0.3104205880359655
