,r_free_7mhf,ff,pdb,xray_7mhf,w_0_7mhf,N,J,job_id,r_free_7mhg,xray_7mhg,w_0_7mhg,r_free_7mhh,xray_7mhh,w_0_7mhh,r_free_7mhi,xray_7mhi,w_0_7mhi,r_free_7mhj,xray_7mhj,w_0_7mhj,r_free_7mhk,xray_7mhk,w_0_7mhk,w_1_7mhf,w_1_7mhg,w_1_7mhh,w_1_7mhi,w_1_7mhj,w_1_7mhk,w_2_7mhf,w_3_7mhf,w_2_7mhg,w_3_7mhg,w_2_7mhh,w_3_7mhh,w_2_7mhi,w_3_7mhi,w_2_7mhj,w_3_7mhj,w_2_7mhk,w_3_7mhk,w_4_7mhf,w_5_7mhf,w_6_7mhf,w_7_7mhf,w_4_7mhg,w_5_7mhg,w_6_7mhg,w_7_7mhg,w_4_7mhh,w_5_7mhh,w_6_7mhh,w_7_7mhh,w_4_7mhi,w_5_7mhi,w_6_7mhi,w_7_7mhi,w_4_7mhj,w_5_7mhj,w_6_7mhj,w_7_7mhj,w_4_7mhk,w_5_7mhk,w_6_7mhk,w_7_7mhk,w_8_7mhf,w_9_7mhf,w_10_7mhf,w_11_7mhf,w_12_7mhf,w_13_7mhf,w_14_7mhf,w_15_7mhf,w_8_7mhg,w_9_7mhg,w_10_7mhg,w_11_7mhg,w_12_7mhg,w_13_7mhg,w_14_7mhg,w_15_7mhg,w_8_7mhh,w_9_7mhh,w_10_7mhh,w_11_7mhh,w_12_7mhh,w_13_7mhh,w_14_7mhh,w_15_7mhh,w_8_7mhi,w_9_7mhi,w_10_7mhi,w_11_7mhi,w_12_7mhi,w_13_7mhi,w_14_7mhi,w_15_7mhi,w_8_7mhj,w_9_7mhj,w_10_7mhj,w_11_7mhj,w_12_7mhj,w_13_7mhj,w_14_7mhj,w_15_7mhj,w_8_7mhk,w_9_7mhk,w_10_7mhk,w_11_7mhk,w_12_7mhk,w_13_7mhk,w_14_7mhk,w_15_7mhk,exp_delta,ref_delta,ref_ff_delta
771,,24238.486933095177,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/255/output_24/pdbs/27.pdb,,,16,1,255,,,,,,,0.2691770522548242,5.336550536281795,0.0844980094642887,,,,,,,,,,0.0917800704558958,,,,,,,,,0.0769344287984705,0.0918677899877906,,,,,,,,,,,,,,,,,0.1014288205284213,0.014867656999213,0.0152325310681493,0.1452179024099031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0235356885872875,0.051245452568589,0.0870798502953376,0.1376160183320832,0.0183629797918379,0.0200410796900161,0.0205711235743164,0.0197205974483993,,,,,,,,,,,,,,,,,0.04117705225482418,-0.013790348657908624,23198.5981436249
772,,21181.07546060365,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/256/output_23/pdbs/179.pdb,,,16,1,256,,,,,,,,,,0.2960844001814494,5.356443957359734,0.0214898940737954,,,,,,,,0.1233986674409158,,,,,,,,,,0.0551819140442703,0.0626760168066556,,,,,,,,,,,,,,,,,,,0.0711541652450599,0.1055440636564174,0.0279357732085062,0.0813525674705196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0800706223342898,0.0415241144413098,0.0477998416933818,0.1205237673467535,0.0073058953490888,0.0373384734761057,0.0308899158575136,0.0858143075554162,,,,,,,,,0.05608440018144939,-0.0008642314772254189,20738.533258916777
773,,26197.629363289547,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/257/output_2/pdbs/15.pdb,,,16,1,257,,,,,,,,,,,,,0.3053071166968773,5.497528192572782,0.093810109862583,,,,,,0.0316915016802897,,,,,,,,,,,0.102949506361887,0.0519328889547699,,,,,,,,,,,,,,,,,,,,,0.0552633821258691,0.1004823611452325,0.0723399156322015,0.1205556633450495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0748125677193074,0.0283949176034516,0.1274963982291779,0.0532664957009518,0.0449109501871295,0.0151364926158656,0.0131327743163846,0.0138240745198486,0.058307116696877326,-0.007696481210207162,25731.33490028416
774,0.2854289675860211,35196.890701302174,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/258/output_2/pdbs/13.pdb,5.297807109988155,0.1018730142706308,16,2,258,,,,,,,,,,,,,,,,0.0241340430894542,,,,,,0.0255986464003052,0.0607651301185397,,,,,,,,,,,0.1163439347134812,0.0680770265744575,0.0215200135200833,0.1214820836242531,,,,,,,,,,,,,,,,,,,,,0.0726265578079369,0.0152030607400768,0.0622588635348712,0.0365541428639027,0.0503979289512261,0.1146540072350674,0.0881451476786603,0.0203663988770529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061428967586021094,-0.03208435204923621,34645.1807971206
775,,50792.528627895656,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/258/output_5/pdbs/290.pdb,,,16,2,258,0.278548299124462,4.991258001104816,0.0348036068353857,,,,,,,,,,,,,,0.1219713293923462,,,,,,,0.0930129859020402,0.0520268129916244,,,,,,,,,,,,,0.0337453514718929,0.0659531641065366,0.0718246070975022,0.0536801248901923,,,,,,,,,,,,,,,,,,,,,,,,,0.1429349937026393,0.0199900977136514,0.0877361053018392,0.0454735988397255,0.0351616932994273,0.0453757567623961,0.0739564669633072,0.0223533047294929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07354829912446201,-0.018988806756789878,50436.255941998534
792,,33863.81659710349,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/267/output_15/pdbs/282.pdb,,,16,2,267,,,,0.2375830009294825,5.421575721250406,0.1014082301771141,,,,,,,,,,,,0.0336899352947867,,,,,,,,0.050840213672043,0.0413393715829507,,,,,,,,,,,,,,,0.0830355160531667,0.1133882445586219,0.0158910182375833,0.0814543839342363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0837152952597067,0.0613880580716879,0.0255104367231538,0.11671979503295,0.0114432707142949,0.0500590182741858,0.0866901471117847,0.0434270653017329,,,,,,,,,,,,,,,,,,,,,,,,,-0.015416999070517495,-0.0645093544581791,32953.54422156336
798,,53873.94073071428,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/270/output_2/pdbs/269.pdb,,,16,2,270,,,,,,,0.2249477637822872,4.93372663500751,0.0742758634447288,,,,,,,,,,0.0625570830921259,,,,,,,,,0.0744188750631441,0.0389310751315101,,,,,,,,,,,,,,,,,0.0811358918185335,0.0549418763264553,0.0427833011729987,0.0916940902905751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044402317872621,0.0501841681526483,0.0852459317260788,0.0888236705481022,0.0559163782291055,0.0832457299591807,0.0256340495600999,0.0458096976120914,,,,,,,,,,,,,,,,,-0.003052236217712806,-0.05801963713044561,52834.051941244004
799,,52616.27260391727,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/270/output_2/pdbs/264.pdb,,,16,2,270,,,,,,,,,,0.2264245724383788,5.037797309207173,0.1039030353498082,,,,,,,,0.0587454882165759,,,,,,,,,,0.0436072375644979,0.048366773179766,,,,,,,,,,,,,,,,,,,0.1005376514570039,0.0966795025408548,0.0657145933602033,0.1337764470445281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0344153982384622,0.0240904498164085,0.026652759980316,0.097811979446775,0.0383370067275828,0.0780867327621852,0.0294907790658018,0.0197841652492294,,,,,,,,,-0.013575427561621195,-0.070524059220296,52173.730402230394
801,,58267.16284587602,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/271/output_13/pdbs/264.pdb,,,16,2,271,,,,,,,,,,,,,0.2532258794724801,4.9686538088124585,0.0667353350971677,,,,,,0.0843336293015234,,,,,,,,,,,0.0842537693985487,0.0322108294055643,,,,,,,,,,,,,,,,,,,,,0.0620934527623342,0.0728512501105098,0.0598416551826766,0.0430428729346918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0733395798850972,0.0690562467878978,0.0731655239889955,0.0578054033017149,0.0534979655699791,0.0604110833706709,0.037473677716571,0.0698877251860563,0.0062258794724801,-0.05977771843460439,57800.86838287063
807,0.295679375710061,29570.67722104959,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/274/output_23/pdbs/76.pdb,5.203510114505509,0.0233526363095169,16,3,274,,,,,,,,,,,,,,,,0.0980500798922481,,,,,,0.0439358945492482,0.0449189525804803,,,,,,,,,,,0.0264342689690843,0.0977540670730103,0.0174731060867034,0.0135705580241498,,,,,,,,,,,,,,,,,,,,,0.1134455883243121,0.0132545646547615,0.1455860440761001,0.1344540932746165,0.0338026003346219,0.0733629894846108,0.1097939956549713,0.0108105607115638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07167937571006097,-0.02183394392519633,29018.967316868016
814,,34255.39632833943,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/276/output_3/pdbs/116.pdb,,,16,3,276,0.2681849909075067,5.064508241822957,0.0604635291484823,,,,,,,,,,,,,,0.0709356643598828,,,,,,,0.113514722911505,0.0472280895726804,,,,,,,,,,,,,0.1162860341446573,0.0627818597630076,0.0071595168007155,0.0678966332911841,,,,,,,,,,,,,,,,,,,,,,,,,0.070208444221637,0.0083153799368329,0.0278969692140166,0.0471931547972476,0.0310005537496737,0.1081180516727598,0.1124213121101436,0.0485800843055733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0631849909075067,-0.02935211497374518,33899.12364244231
852,,76551.81804772675,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/289/output_3/pdbs/272.pdb,,,16,3,289,,,,0.2081024259366254,5.280172077132306,0.0301383176458665,,,,,,,,,,,,0.0707916097459659,,,,,,,,0.055406597463712,0.0414406389988344,,,,,,,,,,,,,,,0.0672867226365349,0.0844831852018177,0.0739364550384149,0.0770619442581398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0697734801405905,0.0286920890616785,0.069100824970067,0.0606102758588228,0.0106727693321463,0.099417521668846,0.116226185209506,0.0449613827690562,,,,,,,,,,,,,,,,,,,,,,,,,-0.04489757406337461,-0.09398992945103621,75641.5456721866
853,,66871.38832125171,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/289/output_11/pdbs/298.pdb,,,16,3,289,,,,,,,0.2001481668305183,4.847297451384744,0.0567409265102407,,,,,,,,,,0.0880083573675463,,,,,,,,,0.0376112367634023,0.0772574232404903,,,,,,,,,,,,,,,,,0.0930669889874176,0.0930718685197335,0.0506974605307021,0.0610181334168142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0884454167904364,0.0272337815367689,0.0374846789285518,0.0941450878173762,0.0557767553079137,0.0273054079280679,0.0890276416096363,0.0231088347449008,,,,,,,,,,,,,,,,,-0.0278518331694817,-0.0828192340822145,65831.49953178143
854,,67768.89620794194,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/289/output_11/pdbs/231.pdb,,,16,3,289,,,,,,,,,,0.192312608800285,4.9301010937260585,0.025266132992403,,,,,,,,0.0656816436622287,,,,,,,,,,0.0321395609399124,0.0627023105996084,,,,,,,,,,,,,,,,,,,0.0972258662107298,0.1243819571766498,0.039827385372355,0.0914887289368697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0586831685178843,0.0515241661767721,0.0598706596920592,0.0844353096003292,0.025612060373687,0.0528097654798433,0.0937404298374364,0.0346108544312309,,,,,,,,,-0.04768739119971499,-0.1046360228583898,67326.35400625507
857,,38364.76022068401,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/290/output_14/pdbs/178.pdb,,,16,3,290,,,,,,,,,,,,,0.2414339273833655,5.058746360643145,0.0237911478953908,,,,,,0.0705218720977755,,,,,,,,,,,0.0714096360975877,0.034012217894703,,,,,,,,,,,,,,,,,,,,,0.0608693752336872,0.1240917894475314,0.0298239806452379,0.1049310709919012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0402366967593093,0.0338905947076121,0.086262641746996,0.057286632206846,0.0141035227165612,0.1039807401516679,0.0869128352314678,0.0578752461757243,-0.005566072616634499,-0.07156967052371899,37898.46575767862
884,0.2968162777889083,76426.27436915587,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/298/output_9/pdbs/176.pdb,5.201199518610032,0.0741841673448662,16,4,298,,,,,,,,,,,,,,,,0.0895279475684556,,,,,,0.0860574359135033,0.0628568184591165,,,,,,,,,,,0.0512690034497321,0.0326841977421373,0.0276017786153655,0.0639273396502123,,,,,,,,,,,,,,,,,,,,,0.0691533142461975,0.0254085774367555,0.0961824474800916,0.0950642075919597,0.0372389432686772,0.1001266975023949,0.0619975409531359,0.0267195827773982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07281627778890828,-0.020697041846349018,75874.56446497429
881,,77052.16550471562,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/297/output_2/pdbs/174.pdb,,,16,4,297,0.2712686417676128,5.017932374927449,0.0539323932003757,,,,,,,,,,,,,,0.0977318473315147,,,,,,,0.0797935887384569,0.0482231611152125,,,,,,,,,,,,,0.0572310372849086,0.0622429415626366,0.0399880200307987,0.1040526878312494,,,,,,,,,,,,,,,,,,,,,,,,,0.0114266029439932,0.0488791669069348,0.0784553182034329,0.1043820941546276,0.0155170185923594,0.0889415114624075,0.0782101260534305,0.0309924845876604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0662686417676128,-0.02626846411363909,76695.89281881851
920,,91825.70892148236,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/307/output_2/pdbs/283.pdb,,,16,4,307,,,,0.2095077481451041,5.258792621619114,0.085121239496783,,,,,,,,,,,,0.1134559430074658,,,,,,,,0.0530718257167774,0.0304118952506699,,,,,,,,,,,,,,,0.0939033314160094,0.0720424818243198,0.0524191397122357,0.0724713916979676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0846526799492767,0.0673241907846131,0.0386601020438603,0.0246756098875093,0.0227483924809925,0.1066194702864475,0.0602000758376107,0.0222222306074604,,,,,,,,,,,,,,,,,,,,,,,,,-0.043492251854895914,-0.09258460724255752,90915.43654594223
921,,92088.40213258837,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/307/output_22/pdbs/286.pdb,,,16,4,307,,,,,,,0.1910455479061563,4.856495692345761,0.0636401446009758,,,,,,,,,,0.0361972044122211,,,,,,,,,0.1030396684304552,0.0272768385164602,,,,,,,,,,,,,,,,,0.0692220901107985,0.0990932730286248,0.0283418724921633,0.0714773030777015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752273183607198,0.0596230884951805,0.0622596569281444,0.068434847572597,0.0533784131712594,0.0676998783513723,0.074424559183956,0.0406638432673693,,,,,,,,,,,,,,,,,-0.03695445209384371,-0.09192185300657651,91048.51334311809
891,,84806.67291152912,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/299/output_20/pdbs/260.pdb,,,16,4,299,,,,,,,,,,0.1939644163578287,4.951077890659144,0.0908181040794647,,,,,,,,0.0875264677433906,,,,,,,,,,0.0853851060125675,0.0435333190888342,,,,,,,,,,,,,,,,,,,0.074942037394168,0.0691131924030882,0.0370722297489953,0.094873829771582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0609358814808932,0.0562497731473486,0.0563948386887528,0.0379943260055756,0.0533187287012304,0.0797510677888206,0.0516785255545312,0.0204125723907562,,,,,,,,,-0.04603558364217128,-0.10298421530084609,84364.13070984225
895,,90109.8089108839,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/300/output_22/pdbs/291.pdb,,,16,4,300,,,,,,,,,,,,,0.2304062840800312,5.013482389546905,0.0640091834195593,,,,,,0.0571099966826553,,,,,,,,,,,0.0854797797296673,0.0149231723712741,,,,,,,,,,,,,,,,,,,,,0.0530199919994351,0.1079602739941993,0.0621598019875255,0.0631636535757187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0201902874332861,0.0416734537276166,0.1093415434521648,0.0420270795175,0.0699558541578212,0.1055479316666826,0.0848953934560356,0.0185426028288577,-0.016593715919968804,-0.08259731382705329,89643.51444787852
939,0.3030313817333111,90641.82793260548,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/311/output_20/pdbs/162.pdb,5.2277907841043625,0.0114972981064914,16,5,311,,,,,,,,,,,,,,,,0.041997131887191,,,,,,0.0267838373901133,0.0070985484080251,,,,,,,,,,,0.115171648837204,0.1281720669202105,0.0303133683212143,0.1080395697428975,,,,,,,,,,,,,,,,,,,,,0.0666551454719488,0.0397321879276456,0.1236137111614952,0.1115187428457671,0.0249195902191017,0.0348420034341767,0.0578671125658409,0.0717780367606762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07903138173331112,-0.014481937901946185,90090.1180284239
940,,87296.1107509291,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/311/output_2/pdbs/282.pdb,,,16,5,311,0.2740612472450207,5.011643993563028,0.0572423716126836,,,,,,,,,,,,,,0.1085912097156169,,,,,,,0.0477021264368228,0.0188859335243795,,,,,,,,,,,,,0.0879373204178222,0.1037012356859179,0.0696444420134059,0.0979282281661994,,,,,,,,,,,,,,,,,,,,,,,,,0.0150345652860078,0.0339843071517024,0.1228035770811062,0.1136146912719573,0.0102449922551298,0.0504631269054107,0.0479723332840304,0.0142495391918061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06906124724502069,-0.023475858636231195,86939.83806503199
945,,51625.74011630939,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/312/output_2/pdbs/205.pdb,,,16,5,312,,,,0.2119892032800502,5.394314977224307,0.0793556900585982,,,,,,,,,,,,0.088171134118113,,,,,,,,0.0745308722191137,0.0089314372342888,,,,,,,,,,,,,,,0.0500560814828911,0.045792514195452,0.035308173146416,0.0944216722634772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086275623443544,0.0915595018561316,0.0923562689182206,0.0634419004459285,0.0414162291741289,0.0387273932405583,0.0660214619533606,0.0436340462497769,,,,,,,,,,,,,,,,,,,,,,,,,-0.04101079671994981,-0.09010315210761141,50715.46774076926
951,,91417.50474243736,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/313/output_18/pdbs/172.pdb,,,16,5,313,,,,,,,0.1991088961125583,4.970193079590695,0.1163757051686804,,,,,,,,,,0.0452663412828871,,,,,,,,,0.0648550303133115,0.0304609237942732,,,,,,,,,,,,,,,,,0.0476536891456061,0.0160982287431257,0.0394236296903033,0.1034005767134959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087240137487652,0.0100749465430232,0.1216779172380463,0.1034424832038067,0.023042777814473,0.1187854680913502,0.0552747927998916,0.0169273519700731,,,,,,,,,,,,,,,,,-0.028891103887441705,-0.08385850480017451,90377.61595296708
952,,93109.66673350662,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/313/output_18/pdbs/265.pdb,,,16,5,313,,,,,,,,,,0.2108029224544456,5.06410251813248,0.0973043627287701,,,,,,,,0.0457405278274897,,,,,,,,,,0.041145534997374,0.0569209572575403,,,,,,,,,,,,,,,,,,,0.0923833756324591,0.06575411440633,0.0543165446506413,0.0924697407087967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0893690703267357,0.0467127526176828,0.0541678021673157,0.0531924929713118,0.0345770744578799,0.0808405790948199,0.0211697664952871,0.0739353036595652,,,,,,,,,-0.029197077545554395,-0.0861457092042292,92667.12453181975
953,,96809.68497000274,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/313/output_19/pdbs/268.pdb,,,16,5,313,,,,,,,,,,,,,0.2326348044938503,5.02194637456676,0.094686441418165,,,,,,0.090778659074743,,,,,,,,,,,0.083536586274579,0.0438348794144953,,,,,,,,,,,,,,,,,,,,,0.0836255693669618,0.0202181436702109,0.0254332250254392,0.0975723653052345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0813146617049283,0.0372551630845258,0.0905128519609963,0.055892300719746,0.0684079281323021,0.0551211635244162,0.0248582845565339,0.0469517767667218,-0.014365195506149703,-0.08036879341323419,96343.39050699736
954,0.3085144682884462,113529.42217826356,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/314/output_19/pdbs/300.pdb,5.084455071060633,0.064808868588373,16,6,314,,,,,,,,,,,,,,,,0.0858106766267382,,,,,,0.0679439329084755,0.0553318059853141,,,,,,,,,,,0.1076527188044716,0.0718112204055328,0.046463713753609,0.0953002069691843,,,,,,,,,,,,,,,,,,,,,0.0127675391382047,0.0336751709382011,0.1130068906952272,0.0425114595834617,0.0557786702648242,0.0897069427507354,0.0132910452469544,0.0441391373406923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08451446828844619,-0.00899885134681111,112977.71227408198
955,,107991.3367777095,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/314/output_22/pdbs/268.pdb,,,16,6,314,0.2871175567576671,5.048978072837288,0.0467923495084176,,,,,,,,,,,,,,0.0555980744049088,,,,,,,0.0590891116204237,0.0390135610083202,,,,,,,,,,,,,0.1217107001725992,0.1236905216891946,0.0217572969123009,0.0214499695842363,,,,,,,,,,,,,,,,,,,,,,,,,0.0453243521162984,0.0306618465671495,0.046805764721793,0.0802031816127356,0.0287322842885148,0.0754771003288556,0.1018095410074651,0.1018843444567857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0821175567576671,-0.010419549123584781,107635.06409181238
956,,110489.87426489932,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/314/output_16/pdbs/223.pdb,,,16,6,314,,,,0.2266699650795799,5.374477436692589,0.0742927078393278,,,,,,,,,,,,0.0914879436549026,,,,,,,,0.0418802612881646,0.0267034870849279,,,,,,,,,,,,,,,0.0254881028194052,0.0798071702193923,0.0501443214469269,0.0887961975866517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0841449398841495,0.040173548705529,0.0919118183084446,0.0579436545458467,0.0353485707097517,0.0762096367024205,0.0971248799506637,0.0385427592534946,,,,,,,,,,,,,,,,,,,,,,,,,-0.026330034920420103,-0.0754223903080817,109579.60188935918
957,,107404.68962035782,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/314/output_0/pdbs/294.pdb,,,16,6,314,,,,,,,0.2100370820055341,5.027609366451874,0.0385273380476676,,,,,,,,,,0.0931717554007725,,,,,,,,,0.0814267917646546,0.0281600583003807,,,,,,,,,,,,,,,,,0.0845893451002041,0.0852880550535099,0.0803144044384181,0.0685580687948265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0486501749274351,0.0194200661061315,0.0947413527317153,0.0695108777494722,0.0431194440415792,0.0789787756726024,0.0761103984063389,0.0094330934642905,,,,,,,,,,,,,,,,,-0.01796291799446592,-0.07293031890719873,106364.80083088754
958,,113066.304321493,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/314/output_13/pdbs/291.pdb,,,16,6,314,,,,,,,,,,0.2132585326352553,5.142370904133796,0.0757395848419523,,,,,,,,0.0165034549420798,,,,,,,,,,0.074853136620678,0.0461684149328123,,,,,,,,,,,,,,,,,,,0.0674807684264157,0.0854548243328766,0.0719703411592527,0.0855647573182166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0827346247532529,0.0389263514806449,0.0897074526185263,0.037953310668079,0.0532624301222029,0.0749074082047163,0.0875719755468645,0.0112011640314284,,,,,,,,,-0.026741467364744698,-0.0836900990234195,112623.76211980612
959,,107232.1453449534,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/314/output_2/pdbs/299.pdb,,,16,6,314,,,,,,,,,,,,,0.2305985693050674,5.061827360069567,0.0918452358394343,,,,,,0.0652343873387731,,,,,,,,,,,0.0097817623163449,0.0324361425633175,,,,,,,,,,,,,,,,,,,,,0.1020474669607055,0.0953314552169423,0.0288244444907998,0.0282877677087408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0476640594658665,0.0545388488469871,0.0705906855107583,0.0966493059154382,0.0132631375024686,0.0979416073935987,0.1059217187970259,0.0596419741327979,-0.016401430694932606,-0.0824050286020171,106765.85088194802
