,n,rmsd_mean,rmsd_std,rmsd_50,rmsd_25,rmsd_75
562,563,0.041387155476495865,0.0006004005353374209,0.0410823832537455,0.0410823832537455,0.0413205859753089
563,564,0.04138548147712384,0.000599772339885517,0.0410823832537455,0.0410823832537455,0.0413205859753089
564,565,0.041356305425870175,0.0005227395194809456,0.0410823832537455,0.0410823832537455,0.0413205859753089
565,566,0.04135526552612137,0.0005222488253161415,0.0410823832537455,0.0410823832537455,0.0413205859753089
566,567,0.04135454762779614,0.0005218023907032325,0.0410823832537455,0.0410823832537455,0.0413205859753089
567,568,0.04135430942507458,0.0005218722049081895,0.0410823832537455,0.0410823832537455,0.0413205859753089
568,569,0.041350926811688914,0.0005170848161125733,0.0410823832537455,0.0410823832537455,0.0413205859753089
569,570,0.04134900141621086,0.0005158815758449179,0.0410823832537455,0.0410823832537455,0.0413205859753089
570,571,0.041374090264455377,0.0005878993549663983,0.0410823832537455,0.0410823832537455,0.0413205859753089
571,572,0.04134900141621086,0.0005158815758449179,0.0410823832537455,0.0410823832537455,0.0413205859753089
572,573,0.041372654467804915,0.0005871511531159816,0.0410823832537455,0.0410823832537455,0.0413205859753089
573,574,0.04134876321348929,0.0005159496306452541,0.0410823832537455,0.0410823832537455,0.0413205859753089
574,575,0.041347835963558205,0.0005145216774203539,0.0410823832537455,0.0410823832537455,0.0413205859753089
575,576,0.041345389118274636,0.0005120341459764172,0.0410823832537455,0.0410823832537455,0.0413205859753089
576,577,0.04136901660891353,0.0005854185042167924,0.0410823832537455,0.0410823832537455,0.0413205859753089
577,578,0.041365816501748795,0.0005827048843861089,0.0410823832537455,0.0410823832537455,0.0413205859753089
578,579,0.041365816501748795,0.0005827048843861089,0.0410823832537455,0.0410823832537455,0.0413205859753089
579,580,0.0413628643999064,0.0005816356807301845,0.0410823832537455,0.0410823832537455,0.0413205859753089
580,581,0.04135654036454475,0.0005133088468863731,0.0410823832537455,0.0410823832537455,0.0413205859753089
581,582,0.04135486636517272,0.0005124739308430652,0.0410823832537455,0.0410823832537455,0.0413205859753089
582,583,0.04134715444162958,0.00046927340331555774,0.0410823832537455,0.0410823832537455,0.0413205859753089
583,584,0.041345138608094426,0.0004576432395454295,0.0410823832537455,0.0410823832537455,0.0413205859753089
584,585,0.04133733450977469,0.0005085731114499371,0.0410823832537455,0.0410823832537455,0.0413205859753089
585,586,0.04134394430432606,0.0004572665065490926,0.0410823832537455,0.0410823832537455,0.0413205859753089
586,587,0.04134394430432606,0.0004572665065490926,0.0410823832537455,0.0410823832537455,0.0413205859753089
587,588,0.04132500740696623,0.0004347146353527379,0.0410823832537455,0.0410823832537455,0.0413205859753089
588,589,0.041322342691905795,0.0004293227914827179,0.0410823832537455,0.0410823832537455,0.0413205859753089
589,590,0.041340779560717265,0.0004539098531655876,0.0410823832537455,0.0410823832537455,0.0413205859753089
590,591,0.0413203466911102,0.0004281080156071029,0.0410823832537455,0.0410823832537455,0.0413205859753089
591,592,0.04133972985836768,0.0004510725144515337,0.0410823832537455,0.0410823832537455,0.0413205859753089
592,593,0.04133868995861888,0.00045046550340018784,0.0410823832537455,0.0410823832537455,0.0413205859753089
593,594,0.04133592111191174,0.0004475044157556748,0.0410823832537455,0.0410823832537455,0.0413205859753089
594,595,0.04133448531526127,0.00044639827606477264,0.0410823832537455,0.0410823832537455,0.0413205859753089
595,596,0.041330537506831654,0.0004383222199582039,0.0410823832537455,0.0410823832537455,0.0413205859753089
596,597,0.04132709919694535,0.00043447687099303295,0.0410823832537455,0.0410823832537455,0.0413205859753089
597,598,0.04132686099422379,0.00043454566866804725,0.0410823832537455,0.0410823832537455,0.0413205859753089
598,599,0.041333298509267216,0.0004508063238087482,0.0410823832537455,0.0410823832537455,0.0413205859753089
599,600,0.0413261463860591,0.000434751213296194,0.0410823832537455,0.0410823832537455,0.0413205859753089
600,601,0.0413261463860591,0.000434751213296194,0.0410823832537455,0.0410823832537455,0.0413205859753089
601,602,0.04132371987372024,0.00042929914496346437,0.0410823832537455,0.0410823832537455,0.0413205859753089
602,603,0.041322679973971425,0.0004286224618102635,0.0410823832537455,0.0410823832537455,0.0413205859753089
603,604,0.04129515681008973,0.00039898341214380644,0.0410823832537455,0.0410823832537455,0.0413205859753089
604,605,0.041322441771249864,0.000428689743470351,0.0410823832537455,0.0410823832537455,0.0413205859753089
605,606,0.041322410615307684,0.00043259844086003155,0.0410823832537455,0.0410823832537455,0.0413205859753089
606,607,0.0413211925198952,0.00042683077787099,0.0410823832537455,0.0410823832537455,0.0413205859753089
607,608,0.0413211925198952,0.00042683077787099,0.0410823832537455,0.0410823832537455,0.0413205859753089
608,609,0.04131942491922038,0.000423153778947352,0.0410823832537455,0.0410823832537455,0.0413205859753089
609,610,0.04131846881817359,0.000422607795556966,0.0410823832537455,0.0410823832537455,0.0413205859753089
610,611,0.04131602197289003,0.00041940439345995273,0.0410823832537455,0.0410823832537455,0.0413205859753089
611,612,0.04131642590308143,0.00042974316584741974,0.0410823832537455,0.0410823832537455,0.0413205859753089
612,613,0.0413153329256805,0.0004175088988096236,0.0410823832537455,0.0410823832537455,0.0413205859753089
613,614,0.0413153329256805,0.0004175088988096236,0.0410823832537455,0.0410823832537455,0.0413205859753089
614,615,0.0413153329256805,0.0004175088988096236,0.0410823832537455,0.0410823832537455,0.0413205859753089
615,616,0.04131509472295893,0.0004175737800674419,0.0410823832537455,0.0410823832537455,0.0413205859753089
616,617,0.041310032201192184,0.00042306433612518103,0.0410823832537455,0.0410823832537455,0.0413205859753089
617,618,0.041314376824633695,0.000416946140520217,0.0410823832537455,0.0410823832537455,0.0413205859753089
618,619,0.04131270282526167,0.0004157480945451971,0.0410823832537455,0.0410823832537455,0.0413205859753089
619,620,0.04130589165071189,0.0004164705299563962,0.0410823832537455,0.0410823832537455,0.0413205859753089
620,621,0.04130565344799032,0.00041653017377131784,0.0410823832537455,0.0410823832537455,0.0413205859753089
621,622,0.04130887842107449,0.0004134452871556685,0.0410823832537455,0.0410823832537455,0.0413205859753089
622,623,0.04130302663773205,0.0004155297611122521,0.0410823832537455,0.0410823832537455,0.0413205859753089
623,624,0.041306347777088914,0.0004099549365996903,0.0410823832537455,0.0410823832537455,0.0413205859753089
624,625,0.04130103063693645,0.00041418146553358256,0.0410823832537455,0.0410823832537455,0.0413205859753089
625,626,0.041305182324436265,0.00040812055166084807,0.0410823832537455,0.0410823832537455,0.0413205859753089
626,627,0.04130103063693645,0.00041418146553358256,0.0410823832537455,0.0410823832537455,0.0413205859753089
627,628,0.041303270122342674,0.00040691834985238847,0.0410823832537455,0.0410823832537455,0.0413205859753089
628,629,0.04129798493379126,0.0004095903335977748,0.0410823832537455,0.0410823832537455,0.0413205859753089
629,630,0.04129798493379126,0.0004095903335977748,0.0410823832537455,0.0410823832537455,0.0413205859753089
630,631,0.04129607273169767,0.0004083587569826963,0.0410823832537455,0.0410823832537455,0.0413205859753089
631,632,0.04129607273169767,0.0004083587569826963,0.0410823832537455,0.0410823832537455,0.0413205859753089
632,633,0.04129511663065087,0.000407738210780736,0.0410823832537455,0.0410823832537455,0.0413205859753089
633,634,0.04129487842792931,0.0004077928378383708,0.0410823832537455,0.0410823832537455,0.0413205859753089
634,635,0.04129396030928698,0.00039308337247037525,0.0410823832537455,0.0410823832537455,0.0413205859753089
635,636,0.04129300420824018,0.0003924335261676181,0.0410823832537455,0.0410823832537455,0.0413205859753089
636,637,0.04129103102775688,0.0004022263222866813,0.0410823832537455,0.0410823832537455,0.0413205859753089
637,638,0.04129079282503532,0.00040227927860928643,0.0410823832537455,0.0410823832537455,0.0413205859753089
638,639,0.0412872618384335,0.0003828782002255755,0.0410823832537455,0.0410823832537455,0.0413205859753089
639,640,0.0412884042174986,0.0004010944906145807,0.0410823832537455,0.0410823832537455,0.0413205859753089
640,641,0.041284597123373075,0.00037647815200189016,0.0410823832537455,0.0410823832537455,0.0413205859753089
641,642,0.04128688462214612,0.0003995229387698186,0.0410823832537455,0.0410823832537455,0.0413205859753089
642,643,0.04126591855220512,0.00037243988354069066,0.0410823832537455,0.0410823832537455,0.0413205859753089
643,644,0.041286646419424554,0.00039957378153628715,0.0410823832537455,0.0410823832537455,0.0413205859753089
644,645,0.04128569031837776,0.0003989169788356572,0.0410823832537455,0.0410823832537455,0.0413205859753089
645,646,0.04128465041862896,0.00039808933803256,0.0410823832537455,0.0410823832537455,0.0413205859753089
646,647,0.04128215470071961,0.00039027400049617165,0.0410823832537455,0.0410823832537455,0.0413205859753089
647,648,0.04128215470071961,0.00039027400049617165,0.0410823832537455,0.0410823832537455,0.0413205859753089
648,649,0.0412798825924003,0.00038368991888027985,0.0410823832537455,0.0410823832537455,0.0413205859753089
649,650,0.0412789264913535,0.0003829889935211179,0.0410823832537455,0.0410823832537455,0.0413205859753089
650,651,0.0412778865916047,0.0003821084490116721,0.0410823832537455,0.0410823832537455,0.0413205859753089
651,652,0.041258275498338076,0.0003645437618344952,0.0410823832537455,0.0410823832537455,0.0413205859753089
652,653,0.04127597438951111,0.00038068705737102253,0.0410823832537455,0.0410823832537455,0.0413205859753089
653,654,0.04126810444492307,0.00036047605687192073,0.0410823832537455,0.0410823832537455,0.0413205859753089
654,655,0.04127549798406798,0.00038077996711510657,0.0410823832537455,0.0410823832537455,0.0413205859753089
655,656,0.041257319397291284,0.00036374916146969473,0.0410823832537455,0.0410823832537455,0.0413205859753089
656,657,0.04127525978134642,0.0003808261899971673,0.0410823832537455,0.0410823832537455,0.0413205859753089
657,658,0.04127358578197439,0.00037934155743764644,0.0410823832537455,0.0410823832537455,0.0413205859753089
658,659,0.0412726585320433,0.0003772123219558399,0.0410823832537455,0.0410823832537455,0.0413205859753089
659,660,0.04127044988948131,0.00037327583924807816,0.0410823832537455,0.0410823832537455,0.0413205859753089
660,661,0.04125206834174464,0.00035484602335232466,0.0410823832537455,0.0410823832537455,0.0413205859753089
661,662,0.0412673590413506,0.0003690436529172366,0.0410823832537455,0.0410823832537455,0.0413205859753089
662,663,0.04126688263590747,0.00036912837423768303,0.0410823832537455,0.0410823832537455,0.0413205859753089
663,664,0.041266193588697944,0.0003668810070758869,0.0410823832537455,0.0410823832537455,0.0413205859753089
664,665,0.041263479689577116,0.0003643337537795047,0.0410823832537455,0.0410823832537455,0.0413205859753089
665,666,0.041262201587106744,0.0003634036848699269,0.0410823832537455,0.0410823832537455,0.0413205859753089
666,667,0.04124775433872986,0.00035092177108067806,0.0410823832537455,0.0410823832537455,0.0413205859753089
667,668,0.04126124548605995,0.0003626169381450142,0.0410823832537455,0.0410823832537455,0.0413205859753089
668,669,0.04124775433872986,0.00035092177108067806,0.0410823832537455,0.0410823832537455,0.0413205859753089
669,670,0.04124775433872986,0.00035092177108067806,0.0410823832537455,0.0410823832537455,0.0413205859753089
670,671,0.041259729180868024,0.0003617129961040194,0.0410823832537455,0.0410823832537455,0.0413205859753089
671,672,0.041246321832239946,0.00035012885822754383,0.0410823832537455,0.0410823832537455,0.0413205859753089
672,673,0.04124512752847158,0.0003492985917208072,0.0410823832537455,0.0410823832537455,0.0413205859753089
673,674,0.04124512752847158,0.0003492985917208072,0.0410823832537455,0.0410823832537455,0.0413205859753089
674,675,0.04125620378211916,0.00035520276806681083,0.0410823832537455,0.0410823832537455,0.0413205859753089
675,676,0.04125548588379393,0.00035434541526823267,0.0410823832537455,0.0410823832537455,0.0413205859753089
676,677,0.04124044647967085,0.00034294651805883705,0.0410823832537455,0.0410823832537455,0.0413205859753089
677,678,0.04123964478264361,0.0003418193356383405,0.0410823832537455,0.0410823832537455,0.0413205859753089
678,679,0.04123820898599315,0.00033996354290841986,0.0410823832537455,0.0410823832537455,0.0413205859753089
679,680,0.04123773258055002,0.00034001466869184146,0.0410823832537455,0.0410823832537455,0.0413205859753089
680,681,0.041237014682224786,0.00033907981496333775,0.0410823832537455,0.0410823832537455,0.0413205859753089
681,682,0.0412515711684645,0.00034890730107217573,0.0410823832537455,0.0410823832537455,0.0413205859753089
682,683,0.0412515711684645,0.00034890730107217573,0.0410823832537455,0.0410823832537455,0.0413205859753089
683,684,0.04125133296574293,0.0003489414127154539,0.0410823832537455,0.0410823832537455,0.0413205859753089
684,685,0.04123537282412901,0.0003366680304091687,0.0410823832537455,0.0410823832537455,0.0413205859753089
685,686,0.04123537282412901,0.0003366680304091687,0.0410823832537455,0.0410823832537455,0.0413205859753089
686,687,0.04123537282412901,0.0003366680304091687,0.0410823832537455,0.0410823832537455,0.0413205859753089
687,688,0.041247904458457406,0.00034624227716808533,0.0410823832537455,0.0410823832537455,0.0413205859753089
688,689,0.041235134621407446,0.00033669192221757365,0.0410823832537455,0.0410823832537455,0.0413205859753089
689,690,0.04123691726036653,0.00033959055679210105,0.0410823832537455,0.0410823832537455,0.0413205859753089
690,691,0.04123221137068076,0.00033209311774234733,0.0410823832537455,0.0410823832537455,0.0413205859753089
691,692,0.04124589865506103,0.00034135091910745174,0.0410823832537455,0.0410823832537455,0.0413205859753089
692,693,0.04122618875365235,0.0003206379016995267,0.0410823832537455,0.0410823832537455,0.0413205859753089
693,694,0.04122595055093079,0.00032065616546713386,0.0410823832537455,0.0410823832537455,0.0413205859753089
694,695,0.04122547414548766,0.000320692159087945,0.0410823832537455,0.0410823832537455,0.0413205859753089
695,696,0.04122451804444086,0.0003196905320186312,0.0410823832537455,0.0410823832537455,0.0413205859753089
696,697,0.04122347814469206,0.0003184574936307633,0.0410823832537455,0.0410823832537455,0.0413205859753089
697,698,0.04122174919773373,0.00031450090551914263,0.0410823832537455,0.0410823832537455,0.0413205859753089
698,699,0.04122841838769971,0.00033120258891530406,0.0410823832537455,0.0410823832537455,0.0413205859753089
699,700,0.0412200751983617,0.00031241494269175436,0.0410823832537455,0.0410823832537455,0.0413205859753089
700,701,0.041226267982884555,0.0003292925766151992,0.0410823832537455,0.0410823832537455,0.0413205859753089
701,702,0.041219119097314905,0.00031137011401379287,0.0410823832537455,0.0410823832537455,0.0413205859753089
702,703,0.04121864269187178,0.00031139672969700575,0.0410823832537455,0.0410823832537455,0.0413205859753089
703,704,0.041218404489150214,0.0003114097633776023,0.0410823832537455,0.0410823832537455,0.0413205859753089
704,705,0.041218404489150214,0.0003114097633776023,0.0410823832537455,0.0410823832537455,0.0413205859753089
705,706,0.04121768659082498,0.00031034405988829744,0.0410823832537455,0.0410823832537455,0.0413205859753089
706,707,0.041225073679116195,0.00032833670073962494,0.0410823832537455,0.0410823832537455,0.0413205859753089
707,708,0.041230625841334544,0.0003198815364386924,0.0410823832537455,0.0410823832537455,0.0413205859753089
708,709,0.04121553618600983,0.00030822998913518905,0.0410823832537455,0.0410823832537455,0.0413205859753089
709,710,0.04121505978056671,0.0003082513385703467,0.0410823832537455,0.0410823832537455,0.0413205859753089
710,711,0.04122070811929881,0.00031939992788234767,0.0410823832537455,0.0410823832537455,0.0413205859753089
711,712,0.04121354347537478,0.000306959398294346,0.0410823832537455,0.0410823832537455,0.0413205859753089
712,713,0.04121975201825201,0.0003183799234999909,0.0410823832537455,0.0410823832537455,0.0413205859753089
713,714,0.041211393070559627,0.00030479262482010095,0.0410823832537455,0.0410823832537455,0.0413205859753089
714,715,0.041211309271857614,0.00030455360210809835,0.0410823832537455,0.0410823832537455,0.0413205859753089
715,716,0.041211071069136046,0.00030456119309050286,0.0410823832537455,0.0410823832537455,0.0413205859753089
716,717,0.04121855771448365,0.00031736666435581247,0.0410823832537455,0.0410823832537455,0.0413205859753089
717,718,0.041210832866414485,0.00030456859758571655,0.0410823832537455,0.0410823832537455,0.0413205859753089
718,719,0.04120987676536768,0.0003034676406352104,0.0410823832537455,0.0410823832537455,0.0413205859753089
719,720,0.041217125207993734,0.00031635751750547274,0.0410823832537455,0.0410823832537455,0.0413205859753089
720,721,0.04121704140929172,0.0003161287585555448,0.0410823832537455,0.0410823832537455,0.0413205859753089
721,722,0.04121656500384859,0.00031615184280204807,0.0410823832537455,0.0410823832537455,0.0413205859753089
722,723,0.04121656500384859,0.00031615184280204807,0.0410823832537455,0.0410823832537455,0.0413205859753089
723,724,0.04121537070008024,0.000315119341102672,0.0410823832537455,0.0410823832537455,0.0413205859753089
724,725,0.04120643845548137,0.00029649056273510683,0.0410823832537455,0.0410823832537455,0.0413205859753089
725,726,0.041211967753749884,0.00030892222630737615,0.0410823832537455,0.0410823832537455,0.0413205859753089
726,727,0.041205002658830904,0.00029418710205405196,0.0410823832537455,0.0410823832537455,0.0413205859753089
727,728,0.041211011652703085,0.0003078403649913628,0.0410823832537455,0.0410823832537455,0.0413205859753089
728,729,0.041210297044538394,0.00030786165050509064,0.0410823832537455,0.0410823832537455,0.0413205859753089
729,730,0.04120333194961943,0.0002930334992172296,0.0410823832537455,0.0410823832537455,0.0413205859753089
730,731,0.0412015354978289,0.00028876276096587877,0.0410823832537455,0.0410823832537455,0.0413205859753089
731,732,0.0412083298948585,0.00030369751266317874,0.0410823832537455,0.0410823832537455,0.0413205859753089
732,733,0.04120761528669382,0.0003037127786567463,0.0410823832537455,0.0410823832537455,0.0413205859753089
733,734,0.04120129729510734,0.0002887627046922486,0.0410823832537455,0.0410823832537455,0.0413205859753089
734,735,0.041203945286526183,0.00029896512772553213,0.0410823832537455,0.0410823832537455,0.0413205859753089
735,736,0.04120276381539508,0.00026885989926853717,0.0410823832537455,0.0410823832537455,0.0413205859753089
736,737,0.04119938838317429,0.00028756417924285366,0.0410823832537455,0.0410823832537455,0.0410823832537455
737,738,0.041201472880287464,0.00029642222333598373,0.0410823832537455,0.0410823832537455,0.0413205859753089
738,739,0.04120075498196223,0.00029526127230168966,0.0410823832537455,0.0410823832537455,0.0413205859753089
739,740,0.04120075498196223,0.00029526127230168966,0.0410823832537455,0.0410823832537455,0.0413205859753089
740,741,0.04120051677924067,0.0002952605875828176,0.0410823832537455,0.0410823832537455,0.0413205859753089
741,742,0.04119956067819387,0.0002940912552484862,0.0410823832537455,0.0410823832537455,0.04114193393413635
742,743,0.04119956067819387,0.0002940912552484862,0.0410823832537455,0.0410823832537455,0.04114193393413635
743,744,0.04119271791389905,0.0002787284093899657,0.0410823832537455,0.0410823832537455,0.0410823832537455
744,745,0.04119836637442551,0.00029291169519680456,0.0410823832537455,0.0410823832537455,0.0410823832537455
745,746,0.04119569415905764,0.0002570935954141324,0.0410823832537455,0.0410823832537455,0.0413205859753089
746,747,0.04119478346312044,0.0002893145851032726,0.0410823832537455,0.0410823832537455,0.0410823832537455
747,748,0.041193028955206934,0.0002878239946075943,0.0410823832537455,0.0410823832537455,0.0410823832537455
748,749,0.041194979550892956,0.00025707650675358394,0.0410823832537455,0.0410823832537455,0.0413205859753089
749,750,0.04119279075248537,0.0002878168980605737,0.0410823832537455,0.0410823832537455,0.0410823832537455
750,751,0.04119255254976381,0.00028780960419255605,0.0410823832537455,0.0410823832537455,0.0410823832537455
751,752,0.04119255254976381,0.00028780960419255605,0.0410823832537455,0.0410823832537455,0.0410823832537455
752,753,0.04119183465143857,0.00028659142506110263,0.0410823832537455,0.0410823832537455,0.0410823832537455
753,754,0.04119064034767022,0.0002853485329246543,0.0410823832537455,0.0410823832537455,0.0410823832537455
754,755,0.04119250714465423,0.0002540275247580484,0.0410823832537455,0.0410823832537455,0.0413205859753089
755,756,0.041189124042478285,0.00028382197780880015,0.0410823832537455,0.0410823832537455,0.0410823832537455
756,757,0.04119178924632899,0.00025264638290558314,0.0410823832537455,0.0410823832537455,0.0413205859753089
757,758,0.04119178924632899,0.00025264638290558314,0.0410823832537455,0.0410823832537455,0.0413205859753089
758,759,0.04118372559555747,0.0002510628435831756,0.0410823832537455,0.0410823832537455,0.0410823832537455
759,760,0.041182772784671216,0.0002509936286169009,0.0410823832537455,0.0410823832537455,0.0410823832537455
760,761,0.041182450783247636,0.0002506757791504085,0.0410823832537455,0.0410823832537455,0.0410823832537455
761,762,0.04118197437780451,0.00025063915027159707,0.0410823832537455,0.0410823832537455,0.0410823832537455
762,763,0.0411819716443306,0.0002631862803311703,0.0410823832537455,0.0410823832537455,0.0410823832537455
763,764,0.04118836402920401,0.00024946337872132866,0.0410823832537455,0.0410823832537455,0.0413205859753089
764,765,0.04118804202778044,0.0002491508032233588,0.0410823832537455,0.0410823832537455,0.0413205859753089
765,766,0.04118772002635687,0.0002488374184096819,0.0410823832537455,0.0410823832537455,0.0413205859753089
766,767,0.041179263768844225,0.0002473596554118857,0.0410823832537455,0.0410823832537455,0.0410823832537455
767,768,0.04117854916067953,0.00024729441980189437,0.0410823832537455,0.0410823832537455,0.0410823832537455
768,769,0.04117854916067953,0.00024729441980189437,0.0410823832537455,0.0410823832537455,0.0410823832537455
769,770,0.0411841371150518,0.00024443698355507197,0.0410823832537455,0.0410823832537455,0.0410823832537455
770,771,0.04118366070960867,0.00024440270677921557,0.0410823832537455,0.0410823832537455,0.0410823832537455
771,772,0.04118366070960867,0.00024440270677921557,0.0410823832537455,0.0410823832537455,0.0410823832537455
772,773,0.04118270460856187,0.00024292242116207957,0.0410823832537455,0.0410823832537455,0.0410823832537455
773,774,0.04118246640584031,0.00024290388853545869,0.0410823832537455,0.0410823832537455,0.0410823832537455
774,775,0.04117664024874649,0.0002457171936537228,0.0410823832537455,0.0410823832537455,0.0410823832537455
775,776,0.04118079569662883,0.00024134949070435573,0.0410823832537455,0.0410823832537455,0.0410823832537455
776,777,0.04117523659337227,0.00024199481394648824,0.0410823832537455,0.0410823832537455,0.0410823832537455
777,778,0.04117856149311166,0.00023797493694533434,0.0410823832537455,0.0410823832537455,0.0410823832537455
778,779,0.04117832329039009,0.00023795187154923504,0.0410823832537455,0.0410823832537455,0.0410823832537455
779,780,0.04117228449152987,0.0002370471476114995,0.0410823832537455,0.0410823832537455,0.0410823832537455
780,781,0.04117204628880831,0.00023701768362861822,0.0410823832537455,0.0410823832537455,0.0410823832537455
781,782,0.04117317331016194,0.00023580968326899744,0.0410823832537455,0.0410823832537455,0.0410823832537455
782,783,0.041168701580224794,0.00023218552929713787,0.0410823832537455,0.0410823832537455,0.0410823832537455
783,784,0.041174737088924475,0.0002317252179256906,0.0410823832537455,0.0410823832537455,0.0410823832537455
784,785,0.04117433128879889,0.0002310413410116888,0.0410823832537455,0.0410823832537455,0.0410823832537455
785,786,0.041173854883355766,0.00023098485298820285,0.0410823832537455,0.0410823832537455,0.0410823832537455
786,787,0.041173140275191075,0.00023089825201197742,0.0410823832537455,0.0410823832537455,0.0410823832537455
787,788,0.04117242237686584,0.00022931726353777866,0.0410823832537455,0.0410823832537455,0.0410823832537455
788,789,0.04116447137591203,0.00022488826506801213,0.0410823832537455,0.0410823832537455,0.0410823832537455
789,790,0.041171228073097484,0.0002276602279160871,0.0410823832537455,0.0410823832537455,0.0410823832537455
790,791,0.041171228073097484,0.0002276602279160871,0.0410823832537455,0.0410823832537455,0.0410823832537455
791,792,0.041163756767747334,0.00022476948452901683,0.0410823832537455,0.0410823832537455,0.0410823832537455
792,793,0.041160630778478154,0.0002121877981842631,0.0410823832537455,0.0410823832537455,0.0410823832537455
793,794,0.04116733891872321,0.00021354890114056073,0.0410823832537455,0.0410823832537455,0.0410823832537455
794,795,0.04115982908145092,0.00021005672958773603,0.0410823832537455,0.0410823832537455,0.0410823832537455
795,796,0.04116542671662961,0.00020999076893757023,0.0410823832537455,0.0410823832537455,0.0410823832537455
796,797,0.04116327631181446,0.0002063096070547888,0.0410823832537455,0.0410823832537455,0.0410823832537455
797,798,0.04116327631181446,0.0002063096070547888,0.0410823832537455,0.0410823832537455,0.0410823832537455
798,799,0.04116327631181446,0.0002063096070547888,0.0410823832537455,0.0410823832537455,0.0410823832537455
799,800,0.04116232021076767,0.00020445853980013216,0.0410823832537455,0.0410823832537455,0.0410823832537455
800,801,0.04115688026976906,0.00020578969272578285,0.0410823832537455,0.0410823832537455,0.0410823832537455
801,802,0.04115616237144383,0.00020395699582294067,0.0410823832537455,0.0410823832537455,0.0410823832537455
802,803,0.04115937139908581,0.00020010885594280852,0.0410823832537455,0.0410823832537455,0.0410823832537455
803,804,0.04115937139908581,0.00020010885594280852,0.0410823832537455,0.0410823832537455,0.0410823832537455
804,805,0.04115937139908581,0.00020010885594280852,0.0410823832537455,0.0410823832537455,0.0410823832537455
805,806,0.04115496806767547,0.00020199601330712086,0.0410823832537455,0.0410823832537455,0.0410823832537455
806,807,0.04115496806767547,0.00020199601330712086,0.0410823832537455,0.0410823832537455,0.0410823832537455
807,808,0.04115905673831254,0.00022017542515801743,0.0410823832537455,0.0410823832537455,0.0410823832537455
808,809,0.04115793889259589,0.0001980769141086014,0.0410823832537455,0.0410823832537455,0.0410823832537455
809,810,0.04115793889259589,0.0001980769141086014,0.0410823832537455,0.0410823832537455,0.0410823832537455
810,811,0.04115305915574242,0.00019983685877289126,0.0410823832537455,0.0410823832537455,0.0410823832537455
811,812,0.04115555028505918,0.00019403083388248646,0.0410823832537455,0.0410823832537455,0.0410823832537455
812,813,0.04115555028505918,0.00019403083388248646,0.0410823832537455,0.0410823832537455,0.0410823832537455
813,814,0.04115555028505918,0.00019403083388248646,0.0410823832537455,0.0410823832537455,0.0410823832537455
814,815,0.04115210634485616,0.00019960356125838113,0.0410823832537455,0.0410823832537455,0.0410823832537455
815,816,0.0411509120410878,0.00019757486342701446,0.0410823832537455,0.0410823832537455,0.0410823832537455
816,817,0.0411509120410878,0.00019757486342701446,0.0410823832537455,0.0410823832537455,0.0410823832537455
817,818,0.04115262703433249,0.0001846809760757035,0.0410823832537455,0.0410823832537455,0.0410823832537455
818,819,0.04115230503290892,0.00018419607384961503,0.0410823832537455,0.0410823832537455,0.0410823832537455
819,820,0.04114899983899421,0.00019356134298780631,0.0410823832537455,0.0410823832537455,0.0410823832537455
820,821,0.04114899983899421,0.00019356134298780631,0.0410823832537455,0.0410823832537455,0.0410823832537455
821,822,0.04114852343355108,0.0001934315343257322,0.0410823832537455,0.0410823832537455,0.0410823832537455
822,823,0.04114780553522585,0.00019144925768229963,0.0410823832537455,0.0410823832537455,0.0410823832537455
823,824,0.04114840012018027,0.0001769813835180284,0.0410823832537455,0.0410823832537455,0.0410823832537455
824,825,0.04114840012018027,0.0001769813835180284,0.0410823832537455,0.0410823832537455,0.0410823832537455
825,826,0.04114685272433959,0.00019117954492119322,0.0410823832537455,0.0410823832537455,0.0410823832537455
826,827,0.04114685272433959,0.00019117954492119322,0.0410823832537455,0.0410823832537455,0.0410823832537455
827,828,0.04114505541159675,0.0001699910841424249,0.0410823832537455,0.0410823832537455,0.0410823832537455
828,829,0.041148483886140015,0.00018379942167877518,0.0410823832537455,0.0410823832537455,0.0410823832537455
829,830,0.04114457900615363,0.00016983219767439974,0.0410823832537455,0.0410823832537455,0.0410823832537455
830,831,0.04114637631889646,0.00019104276373215845,0.0410823832537455,0.0410823832537455,0.0410823832537455
831,832,0.04114470560968499,0.00018874327296787503,0.0410823832537455,0.0410823832537455,0.0410823832537455
832,833,0.0411441026007105,0.0001696718247724804,0.0410823832537455,0.0410823832537455,0.0410823832537455
833,834,0.04114279340759139,0.00018447345074406002,0.0410823832537455,0.0410823832537455,0.0410823832537455
834,835,0.04114279340759139,0.00018447345074406002,0.0410823832537455,0.0410823832537455,0.0410823832537455
835,836,0.04114279340759139,0.00018447345074406002,0.0410823832537455,0.0410823832537455,0.0410823832537455
836,837,0.04114279340759139,0.00018447345074406002,0.0410823832537455,0.0410823832537455,0.0410823832537455
837,838,0.04114243189149901,0.00016705572780959218,0.0410823832537455,0.0410823832537455,0.0410823832537455
838,839,0.041141837306544596,0.00018229351911459653,0.0410823832537455,0.0410823832537455,0.0410823832537455
839,840,0.04114195548605588,0.00016688655774052774,0.0410823832537455,0.0410823832537455,0.0410823832537455
840,841,0.04114036196248306,0.0001674832607886032,0.0410823832537455,0.0410823832537455,0.0410823832537455
