,xray_0+xray_1,xray_1,r_free_0,r_free_1,rmsd_avg_0,rmsd_avg_1,pdb
77,7.591859708412695,3.864911893036077,0.1080885813380184,0.1297128974199624,0.198106820124302,0.1523134120853877,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/186.pdb
78,7.591980081073315,3.838463704214374,0.1095271648995123,0.1261913230466337,0.1949939183095502,0.1509068002773498,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/184.pdb
79,7.592161942528589,3.838355722473888,0.1087433214924198,0.1245604248366222,0.198964666786995,0.1544649598597746,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/164.pdb
80,7.592235646519928,3.891436544302568,0.1025519406207592,0.1303440627726872,0.1827643786984637,0.1389913632163849,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/293.pdb
81,7.592260499284034,3.861647632133747,0.105386366069344,0.1289921647028945,0.1917988844233779,0.1455407674686948,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/170.pdb
82,7.592588173514869,3.840999111920104,0.1112352313686602,0.1267475498610526,0.1808587454642853,0.1369690741750322,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/159.pdb
83,7.593185955618214,3.891341638501149,0.1034900762947939,0.1319406295322412,0.1749390818648076,0.1322851907688138,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/289.pdb
84,7.59350467227978,3.859930873083764,0.1113426288225248,0.1255714590774059,0.182622672621016,0.1368384571130245,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_340/pdbs/199.pdb
85,7.594144620571601,3.866072557719878,0.1069104949005134,0.1328395947963425,0.19600871169877,0.1498565044796618,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/178.pdb
86,7.594168410672779,3.859986124136345,0.1070797955726502,0.1319262468272578,0.1936203489362645,0.1487459448730954,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/185.pdb
87,7.595352140092643,3.8932913121454713,0.1013829141444169,0.1278807476074577,0.1830307837713894,0.139022695081573,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/292.pdb
88,7.595657302759674,3.8947572497392073,0.1057611668990709,0.1352217778685642,0.1772372552669316,0.133730458502448,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/278.pdb
89,7.595876098089047,3.892564683071143,0.1024033185274469,0.1311281916783631,0.1785931143933337,0.1347182685091663,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/297.pdb
90,7.596115852070831,3.8779023577175824,0.1036505265622755,0.1310485886830885,0.190781098943731,0.1479917848929405,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_641/pdbs/199.pdb
91,7.596640774191574,3.864875374458801,0.1078335385083128,0.1317000732044479,0.198825558388714,0.1523343336028062,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/187.pdb
92,7.597017284804224,3.865164322400986,0.1047334063990092,0.1347881807625196,0.1894961098025146,0.1439495711630526,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/173.pdb
93,7.5971920608857655,3.860332937174178,0.1106914129039126,0.1269583139674388,0.1883844841690433,0.1441017691547719,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_340/pdbs/190.pdb
94,7.597869827136174,3.8671288912271184,0.1068246460094522,0.1307263719764647,0.1950706135163807,0.1488048901541994,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/192.pdb
95,7.59812913306323,3.894308608257853,0.1048467568422966,0.1314757550663979,0.1839415487440655,0.1404733718957039,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/281.pdb
96,7.599067180260182,3.880646805391697,0.1025195393384612,0.1291090807258841,0.1906840389793476,0.1476307445835358,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_641/pdbs/193.pdb
97,7.599102437060823,3.8909781657144498,0.1025329043199054,0.1339297849487479,0.1776177498569028,0.1334370932542519,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/286.pdb
98,7.600048876615006,3.897787995726655,0.1038624218886866,0.1330740722235203,0.1837264928416421,0.1397277513764364,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/280.pdb
99,7.600252993545798,3.8619762780854985,0.1109995559561258,0.130309728260516,0.1767121853710587,0.132700779458505,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_340/pdbs/179.pdb
