,r_free_0_min_0,r_free_0_min_0_rmsd_avg,r_free_0_min_0_xray_0,r_free_0_min_0_r_work_0,r_free_0_min_0_pdb,r_free_0_min_0_occ_0,r_free_0_min_0_occ_1,r_free_0_min_0_occ_2,r_free_0_min_0_occ_3
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_347/log.csv,0.2826367108348599,0.1789901781705733,5.347564278959895,0.2403692696330455,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_347/pdbs/2.pdb,0.5294714660607176,0.0,0.0,0.4705285339392825
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_348/log.csv,0.2807500427167306,0.1453367108577857,5.359921115428213,0.2444698094758412,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_348/pdbs/2.pdb,0.2473761310954418,0.0,0.3189796654829062,0.4336442034216518
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_350/log.csv,0.2848885348823319,0.2329628233194026,5.28057444244071,0.2281555156733783,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_350/pdbs/7.pdb,0.3211529589609986,0.4545625611315168,0.0415639237285793,0.1827205561789052
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_349/log.csv,0.2850580265730172,0.1755378732303634,5.349931266004175,0.2408238853799646,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_349/pdbs/2.pdb,0.6094354841424701,0.0,0.0743316259893169,0.3162328898682132
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_370/log.csv,0.2824230813161248,0.1654334841789894,5.350597174949855,0.2419243812054037,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_370/pdbs/2.pdb,0.0,0.0959667541696497,0.3189513940070038,0.5850818518233467
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_367/log.csv,0.2816114964521194,0.1442226294681263,5.360573563316742,0.2450612086340373,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_367/pdbs/2.pdb,0.2675070357413074,0.3835243927569715,0.348968571501721,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_368/log.csv,0.2815852076485528,0.1784029399167617,5.348042203287091,0.2397461868000557,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_368/pdbs/2.pdb,0.5376921862551238,0.462307813744876,0.0,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_369/log.csv,0.2800216921828651,0.1501386975824935,5.357913836337022,0.2440372117828801,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_369/pdbs/2.pdb,0.4081992976647142,0.1821010869197149,0.4096996154155709,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_372/log.csv,0.2805815466122623,0.1410874302236664,5.364053101111129,0.2466470215198757,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_372/pdbs/2.pdb,0.370900564964874,0.2303648266787047,0.0237332674696807,0.3750013408867403
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_366/log.csv,0.2826269854736374,0.1544625768888897,5.356024713779862,0.2444121805026951,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_366/pdbs/2.pdb,0.5598543858499522,0.1122714407520826,0.2385377212409933,0.0893364521569719
