,decoy_file,pdb_0,id_0,w_0,pdb_1,id_1,w_1
795,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/795.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_96/pdbs/64.pdb,0.0,0.7388123859017935,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_96/pdbs/64.pdb,1.0,0.2611876140982065
796,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/796.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_96/pdbs/62.pdb,0.0,0.5843364981069181,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_96/pdbs/62.pdb,1.0,0.4156635018930819
797,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/797.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_93/pdbs/81.pdb,0.0,0.6234620518212275,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_93/pdbs/81.pdb,1.0,0.37653794817877245
798,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/798.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_32/pdbs/83.pdb,0.0,0.5947898844702715,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_32/pdbs/83.pdb,1.0,0.4052101155297285
799,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/799.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_66/pdbs/53.pdb,0.0,0.7827291910762987,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_66/pdbs/53.pdb,1.0,0.21727080892370135
800,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/800.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/16/output_49/pdbs/1.pdb,0.0,0.7600000017881394,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/16/output_49/pdbs/1.pdb,1.0,0.23999999821186063
801,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/801.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/16/output_69/pdbs/2.pdb,0.0,0.7600000017881394,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/16/output_69/pdbs/2.pdb,1.0,0.23999999821186063
802,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/802.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/16/output_59/pdbs/1.pdb,0.0,0.7600000017881394,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/16/output_59/pdbs/1.pdb,1.0,0.23999999821186063
803,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/803.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/16/output_3/pdbs/1.pdb,0.0,0.7600000017881394,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/16/output_3/pdbs/1.pdb,1.0,0.23999999821186063
804,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/804.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/16/output_85/pdbs/3.pdb,0.0,0.7600000017881394,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/16/output_85/pdbs/3.pdb,1.0,0.23999999821186063
