,state_id,job_id,w_xray_id,field,r_free_0,ff,pdb,r_free_1
0,0.0,0.0,0.0,0.454785158818326,0.454785158818326,1752.329895695045,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J0_W0/output_4/pdbs/17.pdb,
1,0.0,0.0,1.0,0.4347835845675816,0.4347835845675816,1753.4429995874752,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J0_W1/output_3/pdbs/53.pdb,
2,0.0,0.0,2.0,0.3750316992556445,0.3750316992556445,1628.9165543349588,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J0_W2/output_3/pdbs/277.pdb,
3,0.0,0.0,3.0,0.3296658737147832,0.3296658737147832,1680.8559794497894,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J0_W3/output_0/pdbs/297.pdb,
4,0.0,0.0,4.0,0.3322201642822138,0.3322201642822138,2693.212401186067,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J0_W4/output_3/pdbs/221.pdb,
5,0.0,0.0,5.0,0.3227100783205138,0.3227100783205138,20419.012834870955,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J0_W5/output_3/pdbs/186.pdb,
6,0.0,0.0,6.0,0.3392685343998723,0.3392685343998723,182741.00292157693,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J0_W6/output_4/pdbs/42.pdb,
7,0.0,0.0,7.0,0.3546116825026145,0.3546116825026145,285545.61795726145,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J0_W7/output_4/pdbs/45.pdb,
8,0.0,0.0,8.0,0.3594754835985703,0.3594754835985703,352362.21460688463,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J0_W8/output_3/pdbs/26.pdb,
9,0.0,0.0,9.0,0.3613641389906354,0.3613641389906354,426066.86751416617,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J0_W9/output_2/pdbs/43.pdb,
10,0.0,0.0,10.0,0.361161368172429,0.361161368172429,528807.0339808107,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J0_W10/output_2/pdbs/71.pdb,
11,0.0,1.0,0.0,0.4319743189695474,0.4319743189695474,1782.203612392208,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J1_W0/output_3/pdbs/117.pdb,0.4551275205662408
12,0.0,1.0,1.0,0.3691664115893601,0.3691664115893601,1564.0510626671849,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J1_W1/output_2/pdbs/87.pdb,0.3831145519827236
13,0.0,1.0,2.0,0.3171227074716188,0.3171227074716188,1637.784632276351,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J1_W2/output_3/pdbs/202.pdb,0.3251321366192041
14,0.0,1.0,3.0,0.31160317269497,0.31160317269497,2644.7733263007667,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J1_W3/output_2/pdbs/153.pdb,0.3229294730824207
15,0.0,1.0,4.0,0.302070816879842,0.302070816879842,9525.932679792675,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J1_W4/output_1/pdbs/164.pdb,0.3035476449426352
16,0.0,1.0,5.0,0.2855730760069488,0.2855730760069488,135912.65391980024,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N0_J1_W5/output_3/pdbs/200.pdb,0.3180975144256184
