,xray_native_3_1,ff,w_1_native_3_1,rmsd_native_3_1,r_free_native_3_1,w_0_native_3_1,rmsd,pdb,r_work_native_3_1,out_id
70,3.9679687758793145,10714.480710914144,0.3588167544937748,,0.1603762280659663,0.6411832455062253,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_717/pdbs/262.pdb,0.1428136254903917,717
71,3.978137599407035,15188.716748362498,0.6737913237954619,,0.1640057099725677,0.3262086762045381,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_734/pdbs/359.pdb,0.1443441929474782,734
72,4.209591891502896,26214.46622539219,0.1674182089076143,,0.2098356198056942,0.8325817910923857,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_692/pdbs/202.pdb,0.1915433008452099,692
73,4.057619035469444,18146.938446721884,0.7688544147383085,,0.1820448797071073,0.2311455852616915,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_366/pdbs/158.pdb,0.1596332785375099,366
74,3.9109725109431848,12703.741603594775,0.5471572035170862,,0.1527517566253895,0.4528427964829138,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_61/pdbs/452.pdb,0.1348983184222591,61
75,4.276059965825764,28991.944312626023,0.9697814850996492,,0.2266243677384708,0.0302185149003506,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_793/pdbs/17.pdb,0.2049641994227016,793
76,3.888913972290304,11978.353384106536,0.376228703550428,,0.1502244393440968,0.623771296449572,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_272/pdbs/430.pdb,0.1326500341132565,272
77,3.986895538566535,20272.282969148982,0.2442871372977161,,0.1686335717047705,0.7557128627022839,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_525/pdbs/457.pdb,0.1489870595631343,525
78,3.950503545488855,11877.519803557503,0.4018652986437031,,0.1570872899704863,0.598134701356297,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_947/pdbs/384.pdb,0.1400010524120335,947
79,3.944031186086605,16956.94165549795,0.5923130336396544,,0.1592386864768639,0.4076869663603455,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_600/pdbs/481.pdb,0.1398106511779952,600
80,3.883867987067696,10891.41812799893,0.4267271961628445,,0.1480351627834793,0.5732728038371555,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_582/pdbs/208.pdb,0.1301675425763573,582
81,4.253277790915778,19724.78571177443,0.980862420022786,,0.2134688688658711,0.019137579977214,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_483/pdbs/4.pdb,0.1892113191355207,483
82,3.929317422573015,22293.058530886872,0.6554968704858836,,0.1574147377950773,0.3445031295141165,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_882/pdbs/460.pdb,0.1364135262248477,882
83,4.278459531087743,19592.58813803596,0.1027862070991027,,0.2228299484180958,0.8972137929008973,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_295/pdbs/18.pdb,0.2046004710815648,295
84,3.958040657187109,16108.97781112561,0.3564103610347085,,0.1601634942433467,0.6435896389652914,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_620/pdbs/397.pdb,0.1436530836186541,620
85,4.01462068221376,14695.365813398295,0.3013079769029907,,0.1717597940080487,0.6986920230970093,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_221/pdbs/72.pdb,0.1506056775400231,221
86,4.23684848888979,21024.668035711467,0.0504120484147956,,0.226221923836331,0.9495879515852044,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_107/pdbs/24.pdb,0.2050684367984465,107
